"Name","Firm","Price","Strength","Count","unit_price","Year","Area","Drug_ID","Firm_ID"
"盐酸西替利嗪片","比利时联合化工集团医药部(瑞士)",33.4,"10mg",10,3.34,2016,"Shanghai",203,423
"缬沙坦胶囊","海南澳美华制药有限公司",23.79,"160mg",7,3.39857142857143,2016,"Shanghai",226,547
"缬沙坦胶囊","华润赛科药业有限责任公司",NA,"80mg",24,NA,2016,"Shanghai",226,178
"缬沙坦片","常州四药制药有限公司",19.94,"40mg",14,1.42428571428571,2016,"Shanghai",225,331
"辛伐他汀片","康普药业股份有限公司",8.64,"10mg",14,0.617142857142857,2016,"Shanghai",242,354
"辛伐他汀片","浙江京新药业股份有限公司",39.66,"40mg",14,2.83285714285714,2016,"Shanghai",242,493
"紫杉醇注射液","哈尔滨三联药业股份有限公司",304.22,"60mg",NA,NA,2016,"Shanghai",220,213
"紫杉醇注射液","海正辉瑞制药有限公司",NA,"30mg",NA,NA,2016,"Shanghai",220,562
"紫杉醇注射液","江苏奥赛康药业股份有限公司",136.73,"30mg",NA,NA,2016,"Shanghai",220,438
"硫酸氢氯吡格雷片","乐普药业股份有限公司",46.57,"75mg",7,6.65285714285714,2016,"Shanghai",208,120
"硫酸氢氯吡格雷片","乐普药业股份有限公司",28.82,"25mg",10,2.882,2016,"Shanghai",208,120
"注射用头孢他啶","Antibióticos do Brasil Ltda.(Antibióticos do
Brasil Ltda.)",29.83,"1.0g",1,29.83,2017,"Shanghai",132,1
"头孢地尼胶囊","Astellas Pharma Tech Co.,Ltd. Takaoka
Plant(广州白云山光华制药股份有限公司分包装)",52.86,"100mg",6,8.81,2017,"Shanghai",57,2
"头孢地尼胶囊","Astellas Pharma Tech Co.,Ltd. Takaoka
Plant(广州白云山光华制药股份有限公司分包装)",86.47,"100mg",10,8.647,2017,"Shanghai",57,2
"丙泊酚中/长链脂肪乳注射液","B.Braun Melsungen AG（B.Braun Melsungen AG）",81.18,"20ml",1,81.18,2017,"Shanghai",2,6
"丙泊酚中/长链脂肪乳注射液","B.Braun Melsungen AG（B.Braun Melsungen AG）",168.2,"50ml",1,168.2,2017,"Shanghai",2,6
"丙泊酚中/长链脂肪乳注射液","B.Braun Melsungen AG（B.Braun Melsungen AG）",81.18,"20ml",1,81.18,2017,"Shanghai",2,6
"利伐沙班片","Bayer Pharma AG",342.33,"10mg",5,68.466,2017,"Shanghai",12,8
"盐酸莫西沙星氯化钠注射液","Bayer Pharma AG(拜耳医药保健有限公司广州分公
司分包装)",246.96,"400mg",1,246.96,2017,"Shanghai",200,9
"吸入用异丙托溴铵溶液","Boehringer Ingelheim Pharma GmbH & Co.
KG(Laboratoire Unither)",46.39,"2ml",1,46.39,2017,"Shanghai",43,11
"紫杉醇注射液","Bristol-Myers Squibb S.R.L.(Corden Pharma
Latina S.P.A.)",860.18,"30mg",1,860.18,2017,"Shanghai",220,13
"羟苯磺酸钙胶囊","Ebewe Pharma Ges.m.b.H.Nfg.KG (Klocke Pharma
Service)",139.34,"0.5g",60,2.32233333333333,2017,"Shanghai",229,18
"羟苯磺酸钙胶囊","Ebewe Pharma Ges.m.b.H.Nfg.KG (Klocke Pharma
Service)",48.35,"0.5g",20,2.4175,2017,"Shanghai",229,18
"丙泊酚中/长链脂肪乳注射液","Fresenius Kabi Austria GmbH(北京费森尤斯卡比
医药有限公司分装）",299.26,"50ml",1,299.26,2017,"Shanghai",2,21
"丙泊酚中/长链脂肪乳注射液","Fresenius Kabi Austria GmbH（北京费森尤斯卡比
医药有限公司分装）",68.52,"20ml",1,68.52,2017,"Shanghai",2,22
"氢溴酸西酞普兰片","Hexal AG （Salutas Pharma GmbH）",42.15,"20mg",14,3.01071428571429,2017,"Shanghai",121,31
"阿托伐他汀钙片","Lek Pharmaceuticals d.d（山德士（中国）制药有
限公司分装）",53.36,"20mg",10,5.336,2017,"Shanghai",254,34
"孟鲁司特钠片","Merck Sharp & Dohme Limited（杭州默沙东制药有
限公司分装）",35.99,"10mg",5,7.198,2017,"Shanghai",68,38
"辛伐他汀片","Merck Sharp & Dohme Limited（杭州默沙东制药有
限公司分装）",41.55,"20mg",14,2.96785714285714,2017,"Shanghai",242,38
"辛伐他汀片","Merck Sharp & Dohme Limited（杭州默沙东制药有
限公司分装）",26.13,"40mg",5,5.226,2017,"Shanghai",242,38
"替莫唑胺胶囊","Merck Sharp & Dohme Ltd(Orion Corporation)",1062.89,"20mg",5,212.578,2017,"Shanghai",101,39
"替莫唑胺胶囊","Merck Sharp & Dohme Ltd(Orion Corporation)",3969.12,"100mg",5,793.824,2017,"Shanghai",101,39
"利培酮片","Novartis （Bangladesh） Limited （Novartis
（Bangladesh） Limited）",13.9,"1mg",20,0.695,2017,"Shanghai",13,42
"塞来昔布胶囊","Pfizer Pharmaceuticals LLC（辉瑞制药有限公司
进口分装）",34.48,"200mg",6,5.74666666666667,2017,"Shanghai",48,44
"利奈唑胺片","Pharmacia & Upjohn Company(Pfizer
Pharmaceuticals LLC)",3894.09,"0.6g",10,389.409,2017,"Shanghai",14,46
"注射用更昔洛韦","Roche Pharma(Schweiz)Ltd.( F.Hoffmann-La
Roche Ltd. )",329.46,"500mg",1,329.46,2017,"Shanghai",139,49
"硫酸氨基葡萄糖胶囊","ROTTAPHARM S.P.A(Rottapharm Ltd)",52.16,"0.25g",20,2.608,2017,"Shanghai",209,50
"氨磺必利片","Sanofi Winthrop Industrie （  诺菲（杭州）制
药有限公司分装）",262.95,"200mg",20,13.1475,2017,"Shanghai",122,51
"注射用胸腺法新","SciClone Pharmaceuticals Italy S.R.L(Patheon
Italia S.p.A.)",517.39,"1.6mg",1,517.39,2017,"Shanghai",146,55
"硫辛酸注射液","STADApharm GmbH（Hameln Pharmaceuticals
GmbH）",59.03,"12ml",1,59.03,2017,"Shanghai",207,57
"泮托拉唑钠肠溶片","Takeda GmbH（Takeda GmbH production site
Oranienburg）",68.95,"40mg",7,9.85,2017,"Shanghai",150,60
"泮托拉唑钠肠溶片","Takeda GmbH（Takeda GmbH production site
Oranienburg）",134.46,"40mg",14,9.60428571428571,2017,"Shanghai",150,60
"苯磺顺阿曲库铵注射液","THE WELLCOME FOUNDATION LTD(GLAXOSMITHKLINE
MANUFACTURING SPA)",109.04,"10mg",1,109.04,2017,"Shanghai",236,62
"注射用艾司奥美拉唑钠","阿斯利康制药有限公司",108.86,"40mg",1,108.86,2017,"Shanghai",147,694
"艾司奥美拉唑镁肠溶片","阿斯利康制药有限公司",69.47,"20mg",7,9.92428571428571,2017,"Shanghai",232,694
"恩替卡韦分散片","安徽贝克生物制药有限公司",111.65,"0.5mg",14,7.975,2017,"Shanghai",92,289
"恩替卡韦分散片","安徽贝克生物制药有限公司",57.26,"0.5mg",7,8.18,2017,"Shanghai",92,289
"氟康唑氯化钠注射液","安徽环球药业股份有限公司",3.83,"200mg",1,3.83,2017,"Shanghai",117,288
"厄贝沙坦片","安徽环球药业股份有限公司",34.72,"75mg",36,0.964444444444444,2017,"Shanghai",35,288
"氟康唑氯化钠注射液","安徽双鹤药业有限责任公司",4.3,"200mg",1,4.3,2017,"Shanghai",117,285
"氟康唑氯化钠注射液","安徽双鹤药业有限责任公司",2.82,"200mg",1,2.82,2017,"Shanghai",117,285
"阿卡波糖片","拜耳医药保健有限公司",64.45,"50mg",30,2.14833333333333,2017,"Shanghai",248,394
"盐酸特比萘芬片","保定天浩制药有限公司",51.82,"125mg",14,3.70142857142857,2017,"Shanghai",195,132
"盐酸特比萘芬片","保定天浩制药有限公司",22.91,"125mg",6,3.81833333333333,2017,"Shanghai",195,132
"碘海醇注射液","北京北陆药业股份有限公司",186.6,"100ml",1,186.6,2017,"Shanghai",214,146
"碘海醇注射液","北京北陆药业股份有限公司",113.13,"50ml",1,113.13,2017,"Shanghai",214,146
"瑞格列奈片","北京北陆药业股份有限公司",16.9,"0.5mg",30,0.563333333333333,2017,"Shanghai",155,146
"碘克沙醇注射液","北京北陆药业股份有限公司",358.39,"50ml",1,358.39,2017,"Shanghai",213,146
"瑞格列奈片","北京北陆药业股份有限公司",32.95,"0.5mg",60,0.549166666666667,2017,"Shanghai",155,146
"伏立康唑片","北京博康健基因科技有限公司",402.62,"50mg",10,40.262,2017,"Shanghai",9,149
"苯磺酸氨氯地平片","北京红林制药有限公司",4.48,"5mg",28,0.16,2017,"Shanghai",235,164
"苯磺酸氨氯地平片","北京红林制药有限公司",5.52,"5mg",21,0.262857142857143,2017,"Shanghai",235,164
"苯磺酸氨氯地平片","北京红林制药有限公司",1.91,"5mg",7,0.272857142857143,2017,"Shanghai",235,164
"苯磺酸氨氯地平片","北京红林制药有限公司",3.73,"5mg",14,0.266428571428571,2017,"Shanghai",235,164
"紫杉醇注射液","北京华素制药股份有限公司(青岛金峰制药有限公司
受委托生产)",162.02,"30mg",1,162.02,2017,"Shanghai",220,148
"铝碳酸镁咀嚼片","北京京丰制药集团有限公司",7.53,"0.5g",20,0.3765,2017,"Shanghai",247,145
"羟苯磺酸钙胶囊","北京京丰制药集团有限公司",32.94,"0.5g",20,1.647,2017,"Shanghai",229,145
"盐酸氨基葡萄糖胶囊","北京康必得药业有限公司",24.41,"240mg",24,1.01708333333333,2017,"Shanghai",187,155
"盐酸氨基葡萄糖胶囊","北京康必得药业有限公司",41.85,"240mg",42,0.996428571428571,2017,"Shanghai",187,155
"盐酸特比萘芬片","北京诺华制药有限公司",87.5,"250mg",7,12.5,2017,"Shanghai",195,165
"缬沙坦胶囊","北京诺华制药有限公司",36.18,"80mg",7,5.16857142857143,2017,"Shanghai",226,165
"那格列奈片","北京诺华制药有限公司",28.78,"120mg",12,2.39833333333333,2017,"Shanghai",244,165
"阿德福韦酯片","北京双鹭药业股份有限公司",49.15,"10mg",10,4.915,2017,"Shanghai",253,150
"阿德福韦酯片","北京双鹭药业股份有限公司",95.85,"10mg",20,4.7925,2017,"Shanghai",253,150
"紫杉醇注射液","北京双鹭药业股份有限公司",84.99,"30mg",1,84.99,2017,"Shanghai",220,150
"利培酮片","北京天衡药物研究院南阳天衡制药厂",16.77,"1mg",30,0.559,2017,"Shanghai",13,153
"利培酮片","北京天衡药物研究院南阳天衡制药厂",11.35,"1mg",20,0.5675,2017,"Shanghai",13,153
"瑞格列奈片","北京万生药业有限责任公司",16.43,"0.5mg",30,0.547666666666667,2017,"Shanghai",155,142
"盐酸帕罗西汀片","北京万生药业有限责任公司",44.95,"20mg",14,3.21071428571429,2017,"Shanghai",175,142
"苯磺酸氨氯地平片","北京万生药业有限责任公司",16.55,"5mg",21,0.788095238095238,2017,"Shanghai",235,142
"盐酸曲美他嗪片","北京万生药业有限责任公司",76.55,"20mg",90,0.850555555555556,2017,"Shanghai",182,142
"盐酸曲美他嗪片","北京万生药业有限责任公司",26.56,"20mg",30,0.885333333333333,2017,"Shanghai",182,142
"苯磺酸氨氯地平片","北京万生药业有限责任公司",21.83,"5mg",28,0.779642857142857,2017,"Shanghai",235,142
"辛伐他汀片","北京万生药业有限责任公司",16.93,"40mg",10,1.693,2017,"Shanghai",242,142
"盐酸曲美他嗪片","北京万生药业有限责任公司",51.79,"20mg",60,0.863166666666667,2017,"Shanghai",182,142
"甲钴胺片","北京星昊医药股份有限公司",8.04,"0.5mg",20,0.402,2017,"Shanghai",161,157
"苯磺酸氨氯地平片","北京益民药业有限公司",7.76,"5mg",14,0.554285714285714,2017,"Shanghai",235,162
"奥氮平片","常州华生制药有限公司",208.88,"5mg",28,7.46,2017,"Shanghai",63,330
"盐酸氟西汀胶囊","常州华生制药有限公司",17.6,"20mg",7,2.51428571428571,2017,"Shanghai",185,330
"多索茶碱注射液","常州兰陵制药有限公司",9,"10ml",1,9,2017,"Shanghai",50,328
"氟康唑胶囊","常州兰陵制药有限公司",2.79,"50mg",6,0.465,2017,"Shanghai",119,328
"缬沙坦胶囊","常州四药制药有限公司",18.04,"40mg",14,1.28857142857143,2017,"Shanghai",226,331
"缬沙坦胶囊","常州四药制药有限公司",10.34,"80mg",7,1.47714285714286,2017,"Shanghai",226,331
"利培酮片","常州四药制药有限公司",41.91,"2mg",20,2.0955,2017,"Shanghai",13,331
"缬沙坦胶囊","常州四药制药有限公司",119.89,"40mg",100,1.1989,2017,"Shanghai",226,331
"缬沙坦胶囊","常州四药制药有限公司",73.29,"40mg",60,1.2215,2017,"Shanghai",226,331
"注射用兰索拉唑","常州四药制药有限公司",81.97,"30mg",1,81.97,2017,"Shanghai",129,331
"格列吡嗪控释片","常州四药制药有限公司",40.24,"5mg",28,1.43714285714286,2017,"Shanghai",109,331
"注射用兰索拉唑","常州四药制药有限公司",81.97,"30mg",1,81.97,2017,"Shanghai",129,331
"阿奇霉素胶囊","常州制药厂有限公司",2.08,"250mg",6,0.346666666666667,2017,"Shanghai",252,329
"碘海醇注射液","辰欣药业股份有限公司",179.3,"100ml",1,179.3,2017,"Shanghai",214,665
"苯磺酸氨氯地平片","辰欣药业股份有限公司",9.88,"5mg",14,0.705714285714286,2017,"Shanghai",235,665
"甲钴胺片","辰欣药业股份有限公司",39.84,"0.5mg",60,0.664,2017,"Shanghai",161,665
"注射用泮托拉唑钠","辰欣药业股份有限公司",15.7,"40mg",1,15.7,2017,"Shanghai",141,665
"注射用盐酸吉西他滨","辰欣药业股份有限公司",130.82,"200mg",1,130.82,2017,"Shanghai",142,665
"泮托拉唑钠肠溶片","辰欣药业股份有限公司",19.97,"40mg",7,2.85285714285714,2017,"Shanghai",150,665
"氟康唑氯化钠注射液","辰欣药业股份有限公司",7.75,"200mg",1,7.75,2017,"Shanghai",117,665
"注射用阿奇霉素","辰欣药业股份有限公司",5.61,"500mg",1,5.61,2017,"Shanghai",148,665
"氟康唑氯化钠注射液","辰欣药业股份有限公司",6.44,"200mg",1,6.44,2017,"Shanghai",117,665
"阿德福韦酯片","辰欣药业股份有限公司",55.45,"10mg",7,7.92142857142857,2017,"Shanghai",253,665
"苯磺酸氨氯地平片","辰欣药业股份有限公司",23.18,"5mg",21,1.10380952380952,2017,"Shanghai",235,665
"甲钴胺片","辰欣药业股份有限公司",10.84,"0.5mg",20,0.542,2017,"Shanghai",161,665
"阿德福韦酯片","辰欣药业股份有限公司",108.13,"10mg",14,7.72357142857143,2017,"Shanghai",253,665
"紫杉醇注射液","辰欣药业股份有限公司",265.83,"60mg",1,265.83,2017,"Shanghai",220,665
"紫杉醇注射液","辰欣药业股份有限公司",158.51,"30mg",1,158.51,2017,"Shanghai",220,665
"阿奇霉素片","辰欣药业股份有限公司(原：鲁抗辰欣)",6.15,"500mg",6,1.025,2017,"Shanghai",251,666
"盐酸氨溴索注射液","成都百裕制药股份有限公司",2.61,"15mg",1,2.61,2017,"Shanghai",189,379
"注射用兰索拉唑","成都百裕制药股份有限公司",73.03,"30mg",1,73.03,2017,"Shanghai",129,379
"注射用兰索拉唑","成都百裕制药股份有限公司",73.03,"30mg",1,73.03,2017,"Shanghai",129,379
"注射用兰索拉唑","成都百裕制药股份有限公司",73.03,"30mg",1,73.03,2017,"Shanghai",129,379
"头孢呋辛酯片","成都倍特药业有限公司",13.99,"125mg",24,0.582916666666667,2017,"Shanghai",55,366
"头孢呋辛酯片","成都倍特药业有限公司",7.17,"125mg",12,0.5975,2017,"Shanghai",55,366
"氟康唑胶囊","成都倍特药业有限公司",6.87,"50mg",12,0.5725,2017,"Shanghai",119,366
"注射用胸腺法新","成都地奥九泓制药厂",116.14,"1.6mg",1,116.14,2017,"Shanghai",146,372
"盐酸贝那普利片","成都地奥制药集团有限公司",17.32,"10mg",10,1.732,2017,"Shanghai",205,373
"盐酸贝那普利片","成都地奥制药集团有限公司",53.21,"10mg",30,1.77366666666667,2017,"Shanghai",205,373
"盐酸舍曲林片","成都恒瑞制药有限公司",31.66,"50mg",14,2.26142857142857,2017,"Shanghai",199,376
"辛伐他汀片","成都华宇制药有限公司",6.04,"5mg",20,0.302,2017,"Shanghai",242,369
"辛伐他汀片","成都华宇制药有限公司",7.75,"10mg",10,0.775,2017,"Shanghai",242,369
"阿立哌唑片","成都康弘药业集团股份有限公司",42.83,"5mg",20,2.1415,2017,"Shanghai",259,375
"注射用胸腺法新","成都圣诺生物制药有限公司",90.08,"1.6mg",1,90.08,2017,"Shanghai",146,371
"伏立康唑片","成都泰合健康科技集团股份有限公司华神制药厂",86.75,"50mg",2,43.375,2017,"Shanghai",9,378
"伏立康唑片","成都泰合健康科技集团股份有限公司华神制药厂",169.17,"50mg",4,42.2925,2017,"Shanghai",9,378
"注射用更昔洛韦","成都天台山制药有限公司",7.22,"250mg",1,7.22,2017,"Shanghai",139,374
"盐酸氨溴索注射液","成都天台山制药有限公司",5.51,"30mg",1,5.51,2017,"Shanghai",189,374
"注射用阿奇霉素","成都天台山制药有限公司",1.92,"125mg",1,1.92,2017,"Shanghai",148,374
"盐酸氨溴索注射液","成都天台山制药有限公司",5.02,"15mg",1,5.02,2017,"Shanghai",189,374
"注射用阿奇霉素","成都天台山制药有限公司",5.18,"500mg",1,5.18,2017,"Shanghai",148,374
"替吉奥胶囊","大鹏药品工业株式会社(大鹏药品工业株式会社德岛
工厂)",1585.67,"20mg",28,56.6310714285714,2017,"Shanghai",97,252
"硫辛酸注射液","丹东医创药业有限责任公司",40.44,"12ml",1,40.44,2017,"Shanghai",207,116
"注射用培美曲塞二钠","德州德药制药有限公司",2712.1,"500mg",1,2712.1,2017,"Shanghai",131,362
"坎地沙坦酯片","迪沙药业集团有限公司",25.51,"8mg",12,2.12583333333333,2017,"Shanghai",46,672
"坎地沙坦酯片","迪沙药业集团有限公司",13.08,"8mg",6,2.18,2017,"Shanghai",46,672
"注射用阿奇霉素","东北制药集团沈阳第一制药有限公司",33.39,"250mg",1,33.39,2017,"Shanghai",148,110
"注射用阿奇霉素","东北制药集团沈阳第一制药有限公司",19.32,"125mg",1,19.32,2017,"Shanghai",148,110
"多索茶碱注射液","福安药业集团宁波天衡制药有限公司",8.8,"10ml",1,8.8,2017,"Shanghai",50,624
"碘海醇注射液","福安药业集团宁波天衡制药有限公司",175.49,"100ml",1,175.49,2017,"Shanghai",214,624
"恩替卡韦胶囊","福建广生堂药业股份有限公司",71.4,"0.5mg",7,10.2,2017,"Shanghai",94,630
"阿德福韦酯片","福建广生堂药业股份有限公司",78.8,"10mg",14,5.62857142857143,2017,"Shanghai",253,630
"注射用泮托拉唑钠","福建省闽东力捷迅药业有限公司",10.54,"40mg",1,10.54,2017,"Shanghai",141,633
"氟康唑氯化钠注射液","福建天泉药业股份有限公司",7.9,"200mg",1,7.9,2017,"Shanghai",117,629
"坎地沙坦酯片","福州屏山制药有限公司",16.56,"4mg",14,1.18285714285714,2017,"Shanghai",46,627
"坎地沙坦酯片","福州屏山制药有限公司",32.29,"4mg",28,1.15321428571429,2017,"Shanghai",46,627
"氟康唑氯化钠注射液","辅仁药业集团有限公司",4.52,"200mg",1,4.52,2017,"Shanghai",117,663
"头孢地尼分散片","广东博洲药业有限公司",38.51,"100mg",6,6.41833333333333,2017,"Shanghai",56,337
"注射用头孢呋辛钠","广东博洲药业有限公司",5.71,"1.0g",1,5.71,2017,"Shanghai",134,337
"头孢地尼分散片","广东博洲药业有限公司",56.92,"100mg",9,6.32444444444444,2017,"Shanghai",56,337
"头孢地尼分散片","广东博洲药业有限公司",75.1,"100mg",12,6.25833333333333,2017,"Shanghai",56,337
"注射用头孢呋辛钠","广东博洲药业有限公司",3.87,"0.75g",1,3.87,2017,"Shanghai",134,337
"注射用泮托拉唑钠","广东宏远集团药业有限公司",10.53,"40mg",1,10.53,2017,"Shanghai",141,339
"盐酸罗哌卡因注射液","广东嘉博制药有限公司",17.88,"10ml",1,17.88,2017,"Shanghai",197,338
