,Name,Firm,Price,Strength,Count,unit_price,Year,Area
1968,美洛昔康片,上海勃林格殷格翰药业有限公司,3.43,7.5mg,7,0.49,2020,上海市、云南省、北京市、吉林省、广东省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、河南省、海南省、湖南省、福建省、西藏自治区、辽宁省、重庆市、陕西省
1969,他达拉非片,江苏天士力帝益药业有限公司,84.8,20mg,2,42.4,2020,北京市、天津市、宁夏回族自治区、安徽省、山东省、广东省、广西壮族自治区、江苏省、河北省、河南省、海南省、甘肃省、福建省、贵州省、重庆市、黑龙江省
1970,他达拉非片,长春海悦药业股份有限公司,235.17,20mg,5,47.034,2020,上海市、云南省、内蒙古自治区、吉林省、四川省、山西省、新疆生产建设兵团、新疆维吾尔自治区、江西省、浙江省、湖北省、湖南省、西藏自治区、辽宁省、陕西省、青海省
1971,替吉奥胶囊,齐鲁制药有限公司,218.6,20mg,28,7.80714285714286,2020,云南省、北京市、吉林省、四川省、宁夏回族自治区、山西省、广东省、新疆生产建设兵团、新疆维吾尔自治区、江苏省、江西省、湖北省、西藏自治区、贵州省、陕西省、黑龙江省
1972,替吉奥胶囊,江苏恒瑞医药股份有限公司,67.95,20mg,12,5.6625,2020,上海市、内蒙古自治区、天津市、安徽省、山东省、广西壮族自治区、河北省、河南省、浙江省、海南省、湖南省、甘肃省、福建省、辽宁省、重庆市、青海省
1973,头孢氨苄胶囊,华北制药河北华民药业有限责任公司,5.11,0.25g,60,0.0851666666666667,2020,上海市、云南省、内蒙古自治区、北京市、吉林省、四川省、天津市、宁夏回族自治区、安徽省、山东省、山西省、广东省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江苏省、江西省、河北省、河南省、浙江省、海南省、湖北省、湖南省、甘肃省、福建省、西藏自治区、贵州省、辽宁省、重庆市、陕西省、青海省、黑龙江省
1974,头孢拉定胶囊,山东新华制药股份有限公司,3.04,0.25g,24,0.126666666666667,2020,天津市、宁夏回族自治区、安徽省、江苏省、浙江省、甘肃省、福建省、西藏自治区、辽宁省、黑龙江省
1975,头孢拉定胶囊,广东华南药业集团有限公司,7.16,0.25g,60,0.119333333333333,2020,上海市、北京市、山东省、山西省、广东省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江西省、河南省、湖北省、青海省
1976,头孢拉定胶囊,山东鲁抗医药股份有限公司,6.06,0.25g,50,0.1212,2020,云南省、内蒙古自治区、吉林省、四川省、河北省、海南省、湖南省、贵州省、重庆市、陕西省
1977,辛伐他汀片,浙江京新药业股份有限公司,2.96,20mg,28,0.105714285714286,2020,内蒙古自治区、安徽省、山东省、山西省、广东省、新疆生产建设兵团、新疆维吾尔自治区、江西省、河北省、河南省、浙江省、海南省、湖南省、福建省、贵州省、重庆市、黑龙江省
1978,辛伐他汀片,山德士（中国）制药有限公司,10.08,20mg,60,0.168,2020,上海市、云南省、北京市、吉林省、四川省、天津市、宁夏回族自治区、广西壮族自治区、江苏省、湖北省、甘肃省、西藏自治区、辽宁省、陕西省、青海省
1979,盐酸多奈哌齐片,浙江华海药业股份有限公司,36.93,5mg,28,1.31892857142857,2020,北京市、吉林省、天津市、宁夏回族自治区、安徽省、山东省、江苏省、海南省、湖北省、湖南省、甘肃省、西藏自治区、辽宁省、陕西省、黑龙江省
1980,盐酸多奈哌齐片,重庆植恩药业有限公司,7.96,5mg,7,1.13714285714286,2020,上海市、云南省、内蒙古自治区、四川省、山西省、广东省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江西省、河北省、河南省、浙江省、福建省、贵州省、重庆市、青海省
1981,盐酸克林霉素胶囊,重庆药友制药有限责任公司,1.4,0.15g,10,0.14,2020,吉林省、天津市、安徽省、新疆生产建设兵团、新疆维吾尔自治区、江苏省、河北省、重庆市
1982,盐酸克林霉素胶囊,宜昌人福药业有限责任公司,1.07,0.15g,10,0.107,2020,广西壮族自治区、河南省、浙江省、湖北省、西藏自治区、辽宁省、陕西省、黑龙江省
1983,盐酸克林霉素胶囊,四川科伦药业股份有限公司,1.76,0.15g,10,0.176,2020,云南省、北京市、山东省、海南省、湖南省、贵州省、青海省
1984,盐酸克林霉素胶囊,哈尔滨珍宝制药有限公司,1.2,0.15g,12,0.1,2020,上海市、内蒙古自治区、四川省、宁夏回族自治区、山西省、广东省、江西省、甘肃省、福建省
1985,盐酸莫西沙星片,重庆华邦制药有限公司,18.73,0.4g,6,3.12166666666667,2020,四川省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、河北省、浙江省、西藏自治区
1986,盐酸莫西沙星片,东莞市阳之康医药有限责任公司（广东东阳光药业有限公司受委托生产）,6.66,0.4g,3,2.22,2020,上海市、北京市、吉林省、广东省、江西省、湖北省、贵州省
1987,盐酸莫西沙星片,南京圣和药业股份有限公司,8.99,0.4g,3,2.99666666666667,2020,宁夏回族自治区、山西省、河南省、甘肃省、辽宁省、重庆市
1988,盐酸莫西沙星片,BayerAG（拜耳医药保健有限公司分包装）,11.82,0.4g,3,3.94,2020,云南省、天津市、福建省、陕西省、青海省、黑龙江省
1989,盐酸莫西沙星片,四川国为制药有限公司,8.33,0.4g,3,2.77666666666667,2020,内蒙古自治区、安徽省、山东省、江苏省、海南省、湖南省
1990,盐酸曲美他嗪缓释片,深圳翰宇药业股份有限公司,14.04,35mg,30,0.468,2020,北京市、安徽省、广东省、新疆生产建设兵团、新疆维吾尔自治区、江西省、浙江省、海南省、福建省、贵州省、重庆市、陕西省
1991,盐酸曲美他嗪缓释片,齐鲁制药有限公司,11.2,35mg,14,0.8,2020,云南省、山东省、山西省、广西壮族自治区、江苏省、湖北省、西藏自治区、辽宁省、青海省、黑龙江省
1992,盐酸曲美他嗪缓释片,江苏恒瑞医药股份有限公司,14.9,35mg,30,0.496666666666667,2020,上海市、内蒙古自治区、吉林省、四川省、天津市、宁夏回族自治区、河北省、河南省、湖南省、甘肃省
1993,盐酸特拉唑嗪胶囊,扬子江药业集团江苏制药股份有限公司,13.4,2mg,48,0.279166666666667,2020,云南省、北京市、宁夏回族自治区、安徽省、山西省、广东省、广西壮族自治区、河北省、浙江省、海南省、湖北省、福建省、辽宁省、重庆市、陕西省、黑龙江省
1994,盐酸特拉唑嗪片,华润赛科药业有限责任公司,6.77,2mg,14,0.483571428571429,2020,上海市、内蒙古自治区、吉林省、四川省、天津市、山东省、新疆生产建设兵团、新疆维吾尔自治区、江苏省、江西省、河南省、湖南省、甘肃省、西藏自治区、贵州省、青海省
1995,盐酸左西替利嗪片,湖南九典制药股份有限公司,1.38,5mg,24,0.0575,2020,上海市、云南省、北京市、安徽省、广东省、江苏省、黑龙江省
1996,盐酸左西替利嗪片,杭州民生药业有限公司,2.11,5mg,14,0.150714285714286,2020,山西省、河北省、浙江省、甘肃省、贵州省、重庆市
1997,盐酸左西替利嗪片,浙江永宁药业股份有限公司,1.67,5mg,7,0.238571428571429,2020,吉林省、四川省、宁夏回族自治区、广西壮族自治区、辽宁省、青海省
1998,盐酸左西替利嗪片,苏州东瑞制药有限公司,3.45,5mg,12,0.2875,2020,天津市、江西省、海南省、湖北省、湖南省、西藏自治区
1999,盐酸左西替利嗪片,重庆华邦制药有限公司,3.33,5mg,15,0.222,2020,内蒙古自治区、山东省、新疆生产建设兵团、新疆维吾尔自治区、河南省、福建省、陕西省
2000,异烟肼片,杭州民生药业有限公司,3.98,0.1g,100,0.0398,2020,宁夏回族自治区、广西壮族自治区、江苏省、江西省、浙江省、湖南省、福建省、陕西省
2001,异烟肼片,广东华南药业集团有限公司,4.83,0.1g,100,0.0483,2020,安徽省、山西省、河北省、河南省、海南省、湖北省、甘肃省
2002,异烟肼片,沈阳红旗制药有限公司,5.02,0.1g,100,0.0502,2020,上海市、内蒙古自治区、吉林省、新疆生产建设兵团、新疆维吾尔自治区、贵州省、辽宁省、黑龙江省
2003,异烟肼片,西南药业股份有限公司,3.39,0.1g,100,0.0339,2020,云南省、北京市、四川省、天津市、山东省、广东省、西藏自治区、重庆市、青海省
2004,吲达帕胺片,烟台巨先药业有限公司,1.3,2.5mg,30,0.0433333333333333,2020,山东省、新疆生产建设兵团、新疆维吾尔自治区、河南省、湖北省、湖南省、甘肃省、黑龙江省
2005,吲达帕胺片,国药集团工业有限公司,1.39,2.5mg,20,0.0695,2020,云南省、北京市、四川省、江西省、重庆市、青海省
2006,吲达帕胺片,濮阳市汇元药业有限公司,1.93,2.5mg,30,0.0643333333333333,2020,上海市、内蒙古自治区、宁夏回族自治区、安徽省、河北省、贵州省
2007,吲达帕胺片,重庆药友制药有限责任公司,0.69,2.5mg,10,0.069,2020,广西壮族自治区、江苏省、浙江省、海南省、福建省、辽宁省
2008,吲达帕胺片,天津天士力（辽宁）制药有限责任公司,2.51,2.5mg,30,0.0836666666666667,2020,吉林省、天津市、山西省、广东省、西藏自治区、陕西省
2009,注射用紫杉醇（白蛋白结合型）,"CelgeneCorporation（FreseniusKabiUSA,LLC.）",1150,100mg,1,1150,2020,北京市、天津市、新疆生产建设兵团、新疆维吾尔自治区、江西省、浙江省、海南省、湖北省、甘肃省、西藏自治区、重庆市
2010,注射用紫杉醇（白蛋白结合型）,石药集团欧意药业有限公司,747,100mg,1,747,2020,吉林省、山西省、广东省、江苏省、河北省、湖南省、贵州省、辽宁省、陕西省、青海省、黑龙江省
2011,注射用紫杉醇（白蛋白结合型）,江苏恒瑞医药股份有限公司,780,100mg,1,780,2020,上海市、云南省、内蒙古自治区、四川省、宁夏回族自治区、安徽省、山东省、广西壮族自治区、河南省、福建省
2012,阿莫西林颗粒,山东鲁抗医药股份有限公司,4.18,0.125g,24,0.174166666666667,2020,云南省、北京市、吉林省、四川省、安徽省、山西省、广西壮族自治区、江苏省、江西省、河南省、浙江省、甘肃省、福建省、辽宁省、青海省、黑龙江省
2013,阿莫西林颗粒,湖南科伦制药有限公司,4.21,0.125g,24,0.175416666666667,2020,上海市、内蒙古自治区、天津市、宁夏回族自治区、山东省、广东省、新疆生产建设兵团、新疆维吾尔自治区、河北省、海南省、湖北省、湖南省、西藏自治区、贵州省、重庆市、陕西省
2014,阿那曲唑片,江苏海岸药业有限公司（扬子江药业集团有限公司受托生产）,105,1mg,30,3.5,2020,吉林省、宁夏回族自治区、广西壮族自治区、江苏省、河北省、辽宁省、黑龙江省
2015,阿那曲唑片,浙江海正药业股份有限公司,27.88,1mg,28,0.995714285714286,2020,上海市、北京市、天津市、浙江省、湖北省、湖南省、甘肃省、贵州省、青海省
2016,阿那曲唑片,重庆华邦制药有限公司,39.58,1mg,14,2.82714285714286,2020,四川省、安徽省、山西省、河南省、海南省、福建省、重庆市
2017,阿那曲唑片,杭州中美华东制药有限公司,20.27,1mg,14,1.44785714285714,2020,云南省、内蒙古自治区、山东省、广东省、新疆生产建设兵团、新疆维吾尔自治区、江西省、西藏自治区、陕西省
2018,阿哌沙班片,江苏嘉逸医药有限公司,99,2.5mg,28,3.53571428571429,2020,上海市、云南省、四川省、宁夏回族自治区、湖北省、湖南省、青海省
2019,阿哌沙班片,正大天晴药业集团股份有限公司,99.12,2.5mg,28,3.54,2020,吉林省、山东省、广西壮族自治区、河北省、福建省、辽宁省、重庆市
2020,阿哌沙班片,江苏豪森药业集团有限公司,40.68,2.5mg,14,2.90571428571429,2020,内蒙古自治区、北京市、安徽省、山西省、江苏省、河南省、海南省、黑龙江省
2021,阿哌沙班片,齐鲁制药（海南）有限公司,13.68,2.5mg,14,0.977142857142857,2020,天津市、广东省、新疆生产建设兵团、新疆维吾尔自治区、江西省、浙江省、甘肃省、西藏自治区、贵州省、陕西省
2022,奥氮平口崩片,广东东阳光药业有限公司,13.21,5mg,14,0.943571428571429,2020,安徽省、山东省、山西省、广西壮族自治区、贵州省、陕西省、青海省
2023,奥氮平口崩片,浙江华海药业股份有限公司,22.12,5mg,28,0.79,2020,上海市、天津市、新疆生产建设兵团、新疆维吾尔自治区、河南省、海南省、湖北省、湖南省、西藏自治区
2024,奥氮平口崩片,河北龙海药业有限公司,17.67,5mg,14,1.26214285714286,2020,云南省、内蒙古自治区、河北省、浙江省、甘肃省、福建省、黑龙江省
