Name,Firm,Price,Volume,Count
瑞舒伐他汀钙片,浙江海正药业股份有限公司,25.55,5mg,14
注射用奥沙利铂,浙江海正药业股份有限公司,163.8,50mg,1
凝血酶冻干粉,浙江杭康药业有限公司,9.66,,1
浓替硝唑含漱液,浙江杭康药业有限公司,26.52,400mg,1
浓替硝唑含漱液,浙江杭康药业有限公司,14.76,100ml,1
他克莫司胶囊,浙江弘盛药业有限公司,455.05,0.5mg,50
他克莫司胶囊,浙江弘盛药业有限公司,757.46,1mg,48
厄贝沙坦胶囊,浙江弘盛药业有限公司,29.84,75mg,30
氯沙坦钾片,浙江华海药业股份有限公司,29.7,100mg,7
盐酸舍曲林片,浙江华海药业股份有限公司,58.53,50mg,28
盐酸舍曲林片,浙江华海药业股份有限公司,30.02,50mg,14
盐酸帕罗西汀片,浙江华海药业股份有限公司,50.36,20mg,14
厄贝沙坦片,浙江华海药业股份有限公司,16.39,75mg,28
厄贝沙坦氢氯噻嗪片,浙江华海药业股份有限公司,38.97,75mg,30
盐酸帕罗西汀片,浙江华海药业股份有限公司,69.63,20mg,20
厄贝沙坦片,浙江华海药业股份有限公司,8.41,75mg,14
氯沙坦钾片,浙江华海药业股份有限公司,18.43,50mg,7
氯沙坦钾片,浙江华海药业股份有限公司,35.95,50mg,14
头孢克洛分散片,浙江华立南湖制药有限公司,14.3,250mg,12
奥美拉唑肠溶片,浙江华立南湖制药有限公司,12.9,20mg,14
头孢克肟胶囊,浙江华立南湖制药有限公司,7.66,100mg,6
头孢克洛分散片,浙江华立南湖制药有限公司,21.14,250mg,18
奥美拉唑肠溶片,浙江华立南湖制药有限公司,19.06,20mg,21
阿奇霉素肠溶胶囊,浙江华润三九众益制药有限公司,46.51,250mg,8
汉防己甲素片,浙江华润三九众益制药有限公司,141.99,20mg,30
阿奇霉素肠溶胶囊,浙江华润三九众益制药有限公司,23.85,250mg,4
阿奇霉素肠溶胶囊,浙江华润三九众益制药有限公司,35.25,250mg,6
注射用拉氧头孢钠,浙江惠迪森药业有限公司,27.82,250mg,1
注射用拉氧头孢钠,浙江惠迪森药业有限公司,80.52,1000mg,1
注射用拉氧头孢钠,浙江惠迪森药业有限公司,47.3,500mg,1
复方乳酸钠葡萄糖注射液,浙江济民制药股份有限公司,3.92,500ml,1
复方乳酸钠山梨醇注射液,浙江济民制药股份有限公司,42.35,500ml,1
复方乳酸钠葡萄糖注射液,浙江济民制药股份有限公司,5.59,500ml,1
甲硝唑氯化钠注射液,浙江济民制药股份有限公司,1.55,500mg,1
甘露醇注射液,浙江济民制药股份有限公司,3.13,50g,1
乳酸钠林格注射液,浙江济民制药股份有限公司,2.6,500ml,1
复方氯化钠注射液,浙江济民制药股份有限公司,4.89,500ml,1
乳酸钠林格注射液,浙江济民制药股份有限公司,4.84,500ml,1
注射用头孢西丁钠,浙江尖峰药业有限公司,25.87,1.0g,1
注射用硫酸阿奇霉素,浙江尖峰药业有限公司,13.66,500mg,1
盐酸帕罗西汀片,浙江尖峰药业有限公司,40.95,20mg,12
门冬氨酸氨氯地平片,浙江尖峰药业有限公司,15.35,5mg,7
玻璃酸钠滴眼液,浙江尖峰药业有限公司,18.62,5ml,1
草酸艾司西酞普兰片,浙江金华康恩贝生物制药有限公司,59.42,10mg,14
注射用阿洛西林钠,浙江金华康恩贝生物制药有限公司,7.01,0.5g,1
注射用阿洛西林钠,浙江金华康恩贝生物制药有限公司,18.61,2.0g,1
注射用氨甲环酸,浙江金华康恩贝生物制药有限公司,22.4,1g,1
注射用氨甲环酸,浙江金华康恩贝生物制药有限公司,12.6,0.4g,1
草酸艾司西酞普兰片,浙江金华康恩贝生物制药有限公司,30.47,10mg,7
西洛他唑片,浙江金立源药业有限公司,17.6,50mg,12
瑞舒伐他汀钙片,浙江京新药业股份有限公司,14.01,5mg,6
瑞舒伐他汀钙片,浙江京新药业股份有限公司,85.65,20mg,12
卡维地洛分散片,浙江京新药业股份有限公司,6.4,6.25mg,10
瑞舒伐他汀钙片,浙江京新药业股份有限公司,43.92,20mg,6
瑞舒伐他汀钙片,浙江京新药业股份有限公司,27.31,5mg,12
伏格列波糖片,浙江京新药业股份有限公司,29.98,0.2mg,30
地衣芽孢杆菌活菌胶囊,浙江京新药业股份有限公司,10.24,0.25g,12
卡维地洛分散片,浙江京新药业股份有限公司,10.54,12.5mg,10
盐酸舍曲林胶囊,浙江京新药业股份有限公司,21.84,50mg,7
卡维地洛分散片,浙江京新药业股份有限公司,30.39,12.5mg,30
酒石酸罗格列酮分散片,浙江京新药业股份有限公司,11.96,4mg,6
瑞舒伐他汀钙片,浙江京新药业股份有限公司,46.86,10mg,12
法罗培南钠片,浙江京新药业股份有限公司,78.45,150mg,9
头孢羟氨苄胶囊,浙江京新药业股份有限公司,2.7,250mg,12
辛伐他汀片,浙江京新药业股份有限公司,31.89,20mg,28
辛伐他汀片,浙江京新药业股份有限公司,19.06,40mg,7
苯磺酸氨氯地平片,浙江京新药业股份有限公司,2.19,5mg,7
西沙必利片,浙江京新药业股份有限公司,4.06,5mg,10
西沙必利片,浙江京新药业股份有限公司,7.95,5mg,20
酒石酸罗格列酮分散片,浙江京新药业股份有限公司,23.31,4mg,12
辛伐他汀片,浙江京新药业股份有限公司,36.88,40mg,14
瑞舒伐他汀钙片,浙江京新药业股份有限公司,24.03,10mg,6
地衣芽孢杆菌活菌胶囊,浙江京新药业股份有限公司,29.53,0.25g,36
替硝唑氯化钠注射液,浙江巨能乐斯药业有限公司,6.05,800mg,1
阿莫西林克拉维酸钾胶囊(4:1),浙江巨泰药业有限公司,20.17,156.25mg,18
红花逍遥片,浙江康德药业集团股份有限公司,16.09,0.4g,12
红花逍遥片,浙江康德药业集团股份有限公司,31.37,0.4g,24
盐酸利多卡因胶浆(I),浙江康德药业集团股份有限公司,5.87,10g,1
盐酸氨溴索注射液,浙江康恩贝制药股份有限公司,7.58,30mg,1
盐酸氨溴索注射液,浙江康恩贝制药股份有限公司,3.27,15mg,1
麝香解痛膏,浙江康恩贝中药有限公司,7.16,,50
银杏叶软胶囊,浙江康莱特药业有限公司,14.82,0.45g,18
银杏叶软胶囊,浙江康莱特药业有限公司,24.25,0.45g,30
聚甲酚磺醛溶液,浙江普洛康裕制药有限公司,23.85,15ml,1
环孢素软胶囊,浙江瑞邦药业有限公司,167.0,25mg,50
头孢呋辛酯胶囊,浙江瑞新药业股份有限公司,5.94,125mg,12
司莫司汀胶囊,浙江瑞新药业股份有限公司,240.47,50mg,20
头孢克肟分散片,浙江莎普爱思药业股份有限公司,27.1,100mg,10
乳酸左氧氟沙星氯化钠注射液,浙江莎普爱思药业股份有限公司,16.0,500mg,1
乳酸左氧氟沙星氯化钠注射液,浙江莎普爱思药业股份有限公司,8.8,300mg,1
盐酸氨溴索葡萄糖注射液,浙江莎普爱思药业股份有限公司,4.52,30mg,1
乳酸钠林格注射液,浙江莎普爱思药业股份有限公司,3.55,500ml,1
乳酸钠林格注射液,浙江莎普爱思药业股份有限公司,2.98,500ml,1
环吡酮胺乳膏,浙江圣华药业有限公司,12.66,20g,1
复方鲜竹沥液,浙江泰康药业集团有限公司,4.55,10ml,10
替米沙坦分散片,浙江泰利森药业有限公司,39.28,80mg,14
替米沙坦分散片,浙江泰利森药业有限公司,20.15,80mg,7
长春西汀片,浙江泰利森药业有限公司,23.81,5mg,15
辛伐他汀片,浙江天瑞药业有限公司,4.57,10mg,14
氯化钾注射液,浙江天瑞药业有限公司,0.32,1g,1
碘海醇注射液,浙江天瑞药业有限公司,97.55,50ml,1
甘草酸二铵注射液,浙江天瑞药业有限公司,0.87,10ml,1
甲硝唑氯化钠注射液,浙江天瑞药业有限公司,2.15,500mg,1
甘油果糖氯化钠注射液,浙江天瑞药业有限公司,16.5,250ml,1
替硝唑氯化钠注射液,浙江天瑞药业有限公司,2.54,400mg,1
克林霉素磷酸酯注射液,浙江天瑞药业有限公司,0.65,300mg,1
甘油果糖氯化钠注射液,浙江天瑞药业有限公司,18.63,250ml,1
氯化钾注射液,浙江天瑞药业有限公司,0.24,1.5g,1
门冬氨酸钾镁注射液,浙江天瑞药业有限公司,1.58,10ml,5
鸦胆子油软胶囊,浙江天一堂药业有限公司,142.16,0.54g,36
西黄丸,浙江天一堂药业有限公司,59.44,3g,6
西黄丸,浙江天一堂药业有限公司,19.81,3g,2
鸦胆子油软胶囊,浙江天一堂药业有限公司,96.19,0.54g,24
卡介菌多糖核酸注射液,浙江万晟药业有限公司,4.95,0.35mg,1
盐酸罗格列酮片,浙江万晟药业有限公司,13.55,4mg,7
盐酸罗格列酮片,浙江万晟药业有限公司,26.42,4mg,14
西洛他唑胶囊,浙江为康制药有限公司,27.02,50mg,12
阿奇霉素软胶囊,浙江维康药业股份有限公司,19.89,125mg,12
噻托溴铵吸入粉雾剂,浙江仙琚制药股份有限公司,67.8,,12
噻托溴铵粉雾剂,浙江仙琚制药股份有限公司,81.76,,12
丁酸氢化可的松乳膏,浙江仙琚制药股份有限公司,12.31,15g,1
米非司酮片,浙江仙琚制药股份有限公司,17.38,25mg,6
糠酸莫米松鼻喷雾剂,浙江仙琚制药股份有限公司,43.43,,1
噻托溴铵粉雾剂,浙江仙琚制药股份有限公司,33.9,,6
噻托溴铵粉雾剂,浙江仙琚制药股份有限公司,40.88,,6
糠酸莫米松乳膏,浙江仙琚制药股份有限公司,17.52,10g,1
非那雄胺片,浙江仙琚制药股份有限公司,15.24,5mg,10
醋酸曲安奈德注射液,浙江仙琚制药股份有限公司,4.59,40mg,1
注射用维库溴铵,浙江仙琚制药股份有限公司,8.13,4mg,1
米非司酮片,浙江仙琚制药股份有限公司,54.61,10mg,30
氟马西尼注射液,浙江仙琚制药股份有限公司,34.98,0.5mg,1
盐酸舍曲林片,浙江新东港药业股份有限公司,40.16,50mg,14
阿托伐他汀钙片,浙江新东港药业股份有限公司,39.14,10mg,14
阿托伐他汀钙片,浙江新东港药业股份有限公司,21.29,10mg,7
阿托伐他汀钙片,浙江新东港药业股份有限公司,30.02,10mg,10
注射用头孢米诺钠,浙江亚太药业股份有限公司,17.35,1.0g,1
注射用头孢哌酮钠舒巴坦钠,浙江亚太药业股份有限公司,3.0,1.0g,1
注射用头孢他啶,浙江亚太药业股份有限公司,2.86,1.0g,1
注射用头孢他啶,浙江亚太药业股份有限公司,6.78,2.0g,1
注射用头孢西丁钠,浙江亚太药业股份有限公司,20.1,1.0g,1
阿莫西林克拉维酸钾片(4:1),浙江亚太药业股份有限公司,12.52,156.25mg,18
注射用头孢哌酮钠,浙江亚太药业股份有限公司,2.09,1.0g,1
注射用甲磺酸培氟沙星,浙江亚太药业股份有限公司,3.75,200mg,1
注射用头孢呋辛钠,浙江亚太药业股份有限公司,3.36,0.75g,1
头孢克洛胶囊,浙江亚太药业股份有限公司,5.28,250mg,6
注射用更昔洛韦,浙江亚太药业股份有限公司,12.45,250mg,1
阿莫西林克拉维酸钾片(4:1),浙江亚太药业股份有限公司,8.47,156.25mg,12
头孢羟氨苄胶囊,浙江亚太药业股份有限公司,3.05,250mg,12
注射用头孢呋辛钠,浙江亚太药业股份有限公司,4.83,1.5g,1
注射用利巴韦林,浙江亚太药业股份有限公司,1.39,100mg,1
注射用胞磷胆碱钠,浙江亚太药业股份有限公司,1.47,250mg,1
克拉霉素胶囊,浙江亚太药业股份有限公司,3.86,250mg,6
氟康唑胶囊,浙江亚太药业股份有限公司,6.96,150mg,6
注射用更昔洛韦,浙江亚太药业股份有限公司,4.34,50mg,1
注射用甲磺酸培氟沙星,浙江亚太药业股份有限公司,7.79,400mg,1
注射用加替沙星,浙江亚太药业股份有限公司,11.79,200mg,1
注射用盐酸地尔硫䓬,浙江亚太药业股份有限公司,26.93,50mg,1
注射用环磷腺苷,浙江亚太药业股份有限公司,9.43,20mg,1
注射用阿昔洛韦,浙江亚太药业股份有限公司,0.94,250mg,1
注射用奥美拉唑钠,浙江亚太药业股份有限公司,16.5,40mg,1
盐酸特拉唑嗪片,浙江亚太药业股份有限公司,5.37,2mg,28
盐酸特拉唑嗪片,浙江亚太药业股份有限公司,2.75,2mg,14
注射用奥扎格雷钠,浙江亚太药业股份有限公司,8.84,80mg,1
黄体酮软胶囊,浙江医药股份有限公司新昌制药厂,76.49,0.1g,30
乳酸左氧氟沙星氯化钠注射液,浙江医药股份有限公司新昌制药厂,15.88,100mg,1
乳酸左氧氟沙星氯化钠注射液,浙江医药股份有限公司新昌制药厂,49.8,500mg,1
乳酸左氧氟沙星氯化钠注射液,浙江医药股份有限公司新昌制药厂,34.11,300mg,1
乳酸左氧氟沙星氯化钠注射液,浙江医药股份有限公司新昌制药厂,25.11,200mg,1
注射用头孢呋辛钠,浙江永宁药业股份有限公司,2.18,1.0g,1
阿奇霉素片,浙江永宁药业股份有限公司,3.41,250mg,6
克拉霉素胶囊,浙江永宁药业股份有限公司,4.21,250mg,6
西洛他唑片,浙江永宁药业股份有限公司,15.19,50mg,12
瑞巴派特片,浙江远力健药业有限责任公司,32.72,0.1g,24
注射用丁二磺酸腺苷蛋氨酸,浙江震元制药有限公司,50.68,500mg,1
伏格列波糖胶囊,浙江震元制药有限公司,66.22,0.2mg,60
盐酸托烷司琼注射液,浙江震元制药有限公司,35.4,5ml,1
克拉霉素片,浙江震元制药有限公司,3.5,250mg,6
石杉碱甲片,浙江震元制药有限公司,150.71,,240
石杉碱甲片,浙江震元制药有限公司,39.64,,60
注射用泮托拉唑钠,浙江震元制药有限公司,20.7,60mg,1
注射用泮托拉唑钠,浙江震元制药有限公司,13.89,40mg,1
伏格列波糖胶囊,浙江震元制药有限公司,33.96,0.2mg,30
醋酸奥曲肽注射液,浙江震元制药有限公司,24.49,0.1mg,1
注射用环磷腺苷,浙江佐力药业股份有限公司,11.62,40mg,1
注射用硝普钠,浙江佐力药业股份有限公司,5.51,25mg,1
乌灵胶囊,浙江佐力药业股份有限公司,39.72,330mg,36
参麦注射液,正大青春宝药业有限公司,57.77,50ml,1
清热灵颗粒,正大青春宝药业有限公司,32.81,5g,24
黄芪注射液,正大青春宝药业有限公司,2.68,10ml,1
单硝酸异山梨酯注射液,正大青春宝药业有限公司,12.37,5ml,1
清热灵颗粒,正大青春宝药业有限公司,16.41,5g,12
阿奇霉素分散片,正大青春宝药业有限公司,12.5,250mg,6
氟康唑胶囊,正大青春宝药业有限公司,5.94,150mg,1
生脉胶囊,正大青春宝药业有限公司,21.95,300mg,45
香丹注射液,正大青春宝药业有限公司,21.19,10ml,6
噻托溴铵粉雾剂,正大天晴药业集团股份有限公司,152.18,,24
富马酸福莫特罗粉吸入剂,正大天晴药业集团股份有限公司,112.45,,30
卡培他滨片,正大天晴药业集团股份有限公司,122.03,500mg,12
富马酸福莫特罗粉吸入剂,正大天晴药业集团股份有限公司,131.17,,30
富马酸福莫特罗粉吸入剂,正大天晴药业集团股份有限公司,89.96,,24
马来酸恩替卡韦片,正大天晴药业集团股份有限公司,100.48,0.5mg,7
噻托溴铵粉雾剂,正大天晴药业集团股份有限公司,158.55,,24
富马酸福莫特罗粉吸入剂,正大天晴药业集团股份有限公司,104.94,,24
恩替卡韦分散片,正大天晴药业集团股份有限公司,200.74,0.5mg,14
恩替卡韦分散片,正大天晴药业集团股份有限公司,391.45,0.5mg,28
注射用比阿培南,正大天晴药业集团股份有限公司,132.25,300mg,1
噻托溴铵粉雾剂,正大天晴药业集团股份有限公司,190.23,,30
苦参素葡萄糖注射液,正大天晴药业集团股份有限公司,12.77,100ml,1
膦甲酸钠氯化钠注射液,正大天晴药业集团股份有限公司,85.4,3.0g,1
异甘草酸镁注射液,正大天晴药业集团股份有限公司,32.97,10ml,1
噻托溴铵粉雾剂,正大天晴药业集团股份有限公司,66.06,,10
唑来膦酸注射液,正大天晴药业集团股份有限公司,488.49,5ml,1
甘草酸二铵肠溶胶囊,正大天晴药业集团股份有限公司,24.77,50mg,24
噻托溴铵粉雾剂,正大天晴药业集团股份有限公司,63.41,,10
恩替卡韦分散片,正大天晴药业集团股份有限公司,102.95,0.5mg,7
苦参素注射液,正大天晴药业集团股份有限公司,8.25,2ml,1
阿德福韦酯胶囊,正大天晴药业集团股份有限公司,76.93,10mg,14
甘草酸二铵注射液,正大天晴药业集团股份有限公司,3.34,10ml,1
噻托溴铵粉雾剂,正大天晴药业集团股份有限公司,198.19,,30
克霉唑阴道片,正美药品有限公司,59.18,0.5g,3
克霉唑阴道片,正美药品有限公司,19.73,0.5g,1
非那雄胺胶囊,郑州韩都药业集团有限公司,14.06,5mg,8
当归补血口服液,郑州市协和制药厂,21.01,10ml,10
注射用阿奇霉素,郑州永和制药有限公司,4.85,125mg,1
注射用盐酸万古霉素,政德制药股份有限公司,75.64,0.5g,1
冠心丹参滴丸,中发实业集团业锐药业有限公司,31.17,40mg,180
拉米夫定片,中孚药业股份有限公司,56.7,100mg,14
注射用氨苄西林钠舒巴坦钠,中孚药业股份有限公司,3.04,1.5g,1
环磷腺苷注射液,中孚药业股份有限公司,14.08,5ml,1
环磷腺苷注射液,中孚药业股份有限公司,7.91,2ml,1
伏格列波糖胶囊,中孚药业股份有限公司,31.12,0.2mg,30
硫普罗宁注射液,中孚药业股份有限公司,18.08,5ml,1
复方乳酸钠葡萄糖注射液,中国大冢制药有限公司,6.41,500ml,1
盐酸卡替洛尔滴眼液,中国大冢制药有限公司,22.16,5ml,1
恩替卡韦片,中美上海施贵宝制药有限公司,192.14,0.5mg,7
