Name,Firm,Price,Volume,Count
盐酸昂丹司琼胶囊,石家庄四药有限公司,70.4,8mg,3
盐酸昂丹司琼氯化钠注射液,安徽环球药业股份有限公司,28.78,8mg,1
盐酸昂丹司琼氯化钠注射液,江苏豪森药业股份有限公司,28.78,8mg,1
盐酸昂丹司琼氯化钠注射液,山东齐都药业有限公司,30.96,8mg,1
盐酸昂丹司琼氯化钠注射液,石家庄四药有限公司,29.46,8mg,1
盐酸昂丹司琼氯化钠注射液,石家庄四药有限公司,30.96,8mg,1
盐酸昂丹司琼氯化钠注射液,石家庄四药有限公司,28.28,8mg,1
盐酸昂丹司琼氯化钠注射液,威海爱威制药有限公司,29.9,8mg,1
盐酸昂丹司琼片,北大医药股份有限公司,129,4mg,10
盐酸昂丹司琼注射液,GLAXOSMITHKLINE S.P.A.(GlaxoSmithKline Manufacturing S.p.A),118.26,8mg,1
盐酸昂丹司琼注射液,北大医药股份有限公司,14.52,4mg,1
盐酸昂丹司琼注射液,北大医药股份有限公司,24.7,8mg,1
盐酸昂丹司琼注射液,辰欣药业股份有限公司,23.18,8mg,1
盐酸昂丹司琼注射液,国药一心制药有限公司,11.52,4mg,1
盐酸昂丹司琼注射液,国药一心制药有限公司,21.28,8mg,1
盐酸昂丹司琼注射液,哈尔滨三联药业股份有限公司,12.18,4mg,1
盐酸昂丹司琼注射液,哈尔滨三联药业股份有限公司,20.4,8mg,1
盐酸昂丹司琼注射液,海南利能康泰制药有限公司,10.95,4mg,1
盐酸昂丹司琼注射液,海南利能康泰制药有限公司,20,8mg,1
盐酸昂丹司琼注射液,济南利民制药有限责任公司,10.65,4mg,1
盐酸昂丹司琼注射液,济南利民制药有限责任公司,18.95,8mg,1
盐酸昂丹司琼注射液,宁波天衡药业股份有限公司,27.41,4mg,1
盐酸昂丹司琼注射液,宁波天衡药业股份有限公司,47.75,8mg,1
盐酸昂丹司琼注射液,齐鲁制药（海南）有限公司,11.14,4mg,1
盐酸昂丹司琼注射液,齐鲁制药（海南）有限公司,19.05,8mg,1
盐酸昂丹司琼注射液,齐鲁制药有限公司,26.03,4mg,1
盐酸昂丹司琼注射液,齐鲁制药有限公司,44.74,8mg,1
盐酸昂丹司琼注射液,瑞阳制药有限公司,13.81,4mg,1
盐酸昂丹司琼注射液,上海中西制药有限公司,7.98,4mg,1
盐酸昂丹司琼注射液,重庆莱美药业股份有限公司,13.81,4mg,1
盐酸昂丹司琼注射液,重庆莱美药业股份有限公司,17.47,8mg,1
注射用盐酸昂丹司琼,江苏奥  康药业股份有限公司,16.7,4mg,1
注射用盐酸昂丹司琼,江苏奥  康药业股份有限公司,26.87,8mg,1
奥氮平片,"Lilly del Caribe, Inc.(Lilly S.A.分装)",281.74,10mg,7
奥氮平片,"Lilly del Caribe, Inc.(Lilly S.A.分装)",631.92,5mg,28
奥氮平片,常州华生制药有限公司,260.87,5mg,28
奥氮平片,江苏豪森药业股份有限公司,111.91,10mg,7
奥氮平片,江苏豪森药业股份有限公司,124.19,5mg,14
奥氮平片,印度瑞迪博士实验室有限公司（印度瑞迪博士实验室有限公司）,304.82,10mg,20
奥氮平片,印度瑞迪博士实验室有限公司（印度瑞迪博士实验室有限公司）,176.89,5mg,20
奥美拉唑肠溶胶囊,常州四药制药有限公司,49.25,10mg,30
奥美拉唑肠溶胶囊,常州四药制药有限公司,96.05,10mg,60
奥美拉唑肠溶胶囊,常州四药制药有限公司,42.2,20mg,14
奥美拉唑肠溶胶囊,常州四药制药有限公司,21.7,20mg,7
奥美拉唑肠溶胶囊,常州四药制药有限公司,12.12,10mg,7
奥美拉唑肠溶胶囊,成都天台山制药有限公司,3.2,20mg,14
奥美拉唑肠溶胶囊,东北制药集团沈阳第一制药有限公司,3.65,20mg,14
奥美拉唑肠溶胶囊,辅仁药业集团有限公司,6.61,20mg,14
奥美拉唑肠溶胶囊,哈尔滨松鹤制药有限公司,4.5,20mg,14
奥美拉唑肠溶胶囊,海南通用三洋药业有限公司,16,20mg,21
奥美拉唑肠溶胶囊,河南羚锐制药股份有限公司,6.29,20mg,14
奥美拉唑肠溶胶囊,江西汇仁药业有限公司,9.6,20mg,14
奥美拉唑肠溶胶囊,康普药业股份有限公司,17.5,20mg,28
奥美拉唑肠溶胶囊,康普药业股份有限公司,8.97,20mg,14
奥美拉唑肠溶胶囊,山东方明药业集团股份有限公司,3.39,20mg,7
奥美拉唑肠溶胶囊,山东方明药业集团股份有限公司,4.78,20mg,10
奥美拉唑肠溶胶囊,山东方明药业集团股份有限公司,9.32,20mg,20
奥美拉唑肠溶胶囊,山东方明药业集团股份有限公司,13.77,20mg,30
奥美拉唑肠溶胶囊,山东方明药业集团股份有限公司,6.61,20mg,14
奥美拉唑肠溶胶囊,山东方明药业集团股份有限公司,9.77,20mg,21
奥美拉唑肠溶胶囊,山东罗欣药业集团股份有限公司,6.61,20mg,14
奥美拉唑肠溶胶囊,山东罗欣药业集团股份有限公司,9.77,20mg,21
奥美拉唑肠溶胶囊,山东罗欣药业集团股份有限公司,4.7,10mg,14
奥美拉唑肠溶胶囊,上海美优制药有限公司,21.8,20mg,21
奥美拉唑肠溶胶囊,上海信谊万象药业股份有限公司,12.76,20mg,21
奥美拉唑肠溶胶囊,四川科伦药业股份有限公司,1.38,20mg,14
奥美拉唑肠溶胶囊,烟台鲁银药业有限公司,5,20mg,14
奥美拉唑肠溶胶囊,扬子江药业集团有限公司,25.91,20mg,14
奥美拉唑肠溶胶囊,悦康药业集团有限公司,1.96,20mg,14
奥美拉唑肠溶片,辰欣药业股份有限公司,8.87,10mg,14
奥美拉唑肠溶片,辰欣药业股份有限公司,16.26,20mg,14
奥美拉唑肠溶片,青岛双鲸药业有限公司,13.22,20mg,28
奥美拉唑肠溶片,青岛双鲸药业有限公司,11.37,10mg,28
奥美拉唑肠溶片,山东新时代药业有限公司,27.73,10mg,28
奥美拉唑肠溶片,山西云鹏制药有限公司,13.22,20mg,28
奥美拉唑肠溶片,上海信谊天平药业有限公司,15.58,20mg,14
奥美拉唑肠溶片,浙江华立南湖制药有限公司,14.77,20mg,14
奥美拉唑肠溶片,浙江华立南湖制药有限公司,21.83,20mg,21
奥美拉唑镁肠溶片,Astrazeneca AB (阿斯利康制药有限公司分装）,78.95,20mg,7
奥美拉唑镁肠溶片,Astrazeneca AB (阿斯利康制药有限公司分装）,44.57,10mg,7
奥美拉唑镁肠溶片,Astrazeneca AB (阿斯利康制药有限公司分装）,153.95,20mg,14
奥美拉唑镁肠溶片,修正药业集团许昌修正制药有限公司,30.99,10mg,7
奥美拉唑镁肠溶片,修正药业集团许昌修正制药有限公司,60.43,10mg,14
奥美拉唑钠肠溶片,北京康蒂尼药业有限公司,17.64,20mg,16
奥美拉唑钠肠溶片,苏州中化药品工业有限公司,9.57,20mg,6
注射用奥美拉唑钠,阿斯利康制药有限公司,86.96,40mg,1
注射用奥美拉唑钠,阿斯利康制药有限公司,86.96,40mg,1
注射用奥美拉唑钠,安徽省先锋制药有限公司,10.52,40mg,1
注射用奥美拉唑钠,北京凯因科技股份有限公司,10.88,40mg,1
注射用奥美拉唑钠,北京四环科宝制药有限公司,12.63,40mg,1
注射用奥美拉唑钠,辰欣药业股份有限公司,20.05,40mg,1
注射用奥美拉唑钠,成都天台山制药有限公司,5.6,40mg,1
注射用奥美拉唑钠,大同五洲通制药有限责任公司,10.25,40mg,1
注射用奥美拉唑钠,峨眉山通惠制药有限公司,6.46,40mg,1
注射用奥美拉唑钠,广东宏远集团药业有限公司,10.29,40mg,1
注射用奥美拉唑钠,广东众生药业股份有限公司,8.57,20mg,1
注射用奥美拉唑钠,广州一品红制药有限公司,12.06,20mg,1
注射用奥美拉唑钠,广州一品红制药有限公司,17.48,40mg,1
注射用奥美拉唑钠,哈药集团生物工程有限公司,9.5,40mg,1
注射用奥美拉唑钠,海口奇力制药股份有限公司,6.28,40mg,1
注射用奥美拉唑钠,海南葫芦娃制药有限公司,22.3,40mg,1
注射用奥美拉唑钠,海南葫芦娃制药有限公司,30.42,60mg,1
注射用奥美拉唑钠,海南皇隆制药股份有限公司,11.96,40mg,1
注射用奥美拉唑钠,海南惠普森医药生物技术有限公司,11.16,40mg,1
注射用奥美拉唑钠,海南锦瑞制药股份有限公司,29.19,40mg,1
注射用奥美拉唑钠,海南锦瑞制药股份有限公司,39.81,60mg,1
注射用奥美拉唑钠,海南利能康泰制药有限公司,7.5,40mg,1
注射用奥美拉唑钠,海南灵康制药有限公司,16.81,20mg,1
注射用奥美拉唑钠,海南灵康制药有限公司,32,40mg,1
注射用奥美拉唑钠,海南灵康制药有限公司,39.81,60mg,1
注射用奥美拉唑钠,海南双成药业股份有限公司,8.19,40mg,1
注射用奥美拉唑钠,海南中化联合制药工业股份有限公司,32,60mg,1
注射用奥美拉唑钠,合肥平光制药有限公司,10,40mg,1
注射用奥美拉唑钠,湖北人民制药有限公司,9.5,40mg,1
注射用奥美拉唑钠,湖北人民制药有限公司,15.37,60mg,1
注射用奥美拉唑钠,湖南恒生制药股份有限公司,9.74,40mg,1
注射用奥美拉唑钠,湖南五洲通药业有限责任公司,10.23,40mg,1
注射用奥美拉唑钠,华北制药股份有限公司,33.04,40mg,1
注射用奥美拉唑钠,济南维尔康生化制药有限公司,7.5,40mg,1
注射用奥美拉唑钠,江苏奥  康药业股份有限公司,33.87,20mg,1
注射用奥美拉唑钠,江苏奥  康药业股份有限公司,59.4,40mg,1
注射用奥美拉唑钠,江苏金丝利药业有限公司,9.62,40mg,1
注射用奥美拉唑钠,锦州九泰药业有限责任公司,1.2,40mg,1
注射用奥美拉唑钠,开封康诺药业有限公司,31.47,42.6mg,1
注射用奥美拉唑钠,朗天药业（湖北）有限公司,12.98,20mg,1
注射用奥美拉唑钠,丽珠集团丽珠制药厂,17.41,40mg,1
注射用奥美拉唑钠,马鞍山丰原制药有限公司,9.34,40mg,1
注射用奥美拉唑钠,南京臣功制药股份有限公司,13.39,40mg,1
注射用奥美拉唑钠,南京海辰药业股份有限公司,12.38,40mg,1
注射用奥美拉唑钠,青海晨菲制药有限公司,13.79,20mg,1
注射用奥美拉唑钠,青海晨菲制药有限公司,12.74,40mg,1
注射用奥美拉唑钠,青海晨菲制药有限公司,33.04,40mg,1
注射用奥美拉唑钠,瑞阳制药有限公司,12.52,40mg,1
注射用奥美拉唑钠,山东北大高科华泰制药有限公司,13.5,20mg,1
注射用奥美拉唑钠,山东罗欣药业集团股份有限公司,15.21,20mg,1
注射用奥美拉唑钠,山东罗欣药业集团股份有限公司,16,40mg,1
注射用奥美拉唑钠,山西普德药业股份有限公司,17.26,40mg,1
注射用奥美拉唑钠,沈阳光大制药有限公司,12.75,40mg,1
注射用奥美拉唑钠,沈阳药大雷允上药业有限责任公司,13.8,40mg,1
注射用奥美拉唑钠,苏州二叶制药有限公司,27.39,60mg,1
注射用奥美拉唑钠,武汉大安制药有限公司,9.6,40mg,1
注射用奥美拉唑钠,武汉普生制药有限公司,45.04,60mg,1
注射用奥美拉唑钠,武汉人福药业有限责任公司,31.68,40mg,1
注射用奥美拉唑钠,武汉长联来福制药股份有限公司,1.2,40mg,1
注射用奥美拉唑钠,西安利君制药有限责任公司,15.12,40mg,1
注射用奥美拉唑钠,悦康药业集团有限公司,39.33,60mg,1
注射用奥美拉唑钠,悦康药业集团有限公司,12.73,40mg,1
注射用奥美拉唑钠,悦康药业集团有限公司,20.5,40mg,1
注射用奥美拉唑钠,悦康药业集团有限公司,26.8,40mg,1
注射用奥美拉唑钠,长春海悦药业有限公司,9.22,40mg,1
注射用奥美拉唑钠,长春海悦药业有限公司,9.22,40mg,1
注射用奥美拉唑钠,长春海悦药业有限公司,20.5,40mg,1
注射用奥美拉唑钠,浙江亚太药业股份有限公司,35.07,60mg,1
注射用奥美拉唑钠,重庆莱美药业股份有限公司,12.43,40mg,1
奥美沙坦酯片,北京万生药业有限责任公司,34.25,20mg,7
奥美沙坦酯片,北京万生药业有限责任公司,48.3,20mg,10
奥美沙坦酯片,第一三共制药(上海)有限公司,46.09,20mg,7
奥美沙坦酯片,南京正大天晴制药有限公司,66.79,20mg,14
奥美沙坦酯片,南京正大天晴制药有限公司,34.25,20mg,7
奥美沙坦酯片,上海信谊百路达药业有限公司,35.65,20mg,7
奥美沙坦酯片,上海信谊百路达药业有限公司,69.57,20mg,14
醋酸奥曲肽注射液,Novartis Pharma Schweiz AG（Novartis Pharma Stein AG）,100.87,0.1mg,1
醋酸奥曲肽注射液,Sun Pharmaceutical Industries Ltd.（Sun Pharmaceutical Industries Ltd.）,46.25,0.1mg,1
醋酸奥曲肽注射液,北京双鹭药业股份有限公司,38.3,0.1mg,1
醋酸奥曲肽注射液,北京四环制药有限公司,27,0.05mg,1
醋酸奥曲肽注射液,北京四环制药有限公司,45,0.1mg,1
醋酸奥曲肽注射液,北京四环制药有限公司,106,0.3mg,1
醋酸奥曲肽注射液,成都力思特制药股份有限公司,39.42,0.1mg,1
醋酸奥曲肽注射液,成都天台山制药有限公司,46.26,0.1mg,1
醋酸奥曲肽注射液,广东星昊药业有限公司,38.3,0.1mg,1
醋酸奥曲肽注射液,广东星昊药业有限公司,77.9,0.3mg,1
醋酸奥曲肽注射液,国药一心制药有限公司,43.94,0.1mg,1
醋酸奥曲肽注射液,国药一心制药有限公司,62.51,0.15mg,1
醋酸奥曲肽注射液,国药一心制药有限公司,74.67,1ml,1
醋酸奥曲肽注射液,海南中和药业有限公司,24.96,0.05mg,1
醋酸奥曲肽注射液,海南中和药业有限公司,45.43,0.1mg,1
醋酸奥曲肽注射液,海南中和药业有限公司,105.36,0.3mg,1
醋酸奥曲肽注射液,上海第一生化药业有限公司,39.96,0.1mg,1
醋酸奥曲肽注射液,苏州天马医药集团天吉生物制药有限公司,43.27,0.1mg,1
醋酸奥曲肽注射液,苏州天马医药集团天吉生物制药有限公司,73.56,1ml,1
醋酸奥曲肽注射液,苏州天马医药集团天吉生物制药有限公司,98,0.3mg,1
醋酸奥曲肽注射液,武汉人福药业有限责任公司,38.65,0.1mg,1
醋酸奥曲肽注射液,浙江震元制药有限公司,39.3,0.1mg,1
注射用醋酸奥曲肽,成都信立邦生物制药有限公司,48.16,0.1mg,1
注射用醋酸奥曲肽,广东星昊药业有限公司,42.96,0.1mg,1
注射用醋酸奥曲肽,辽宁诺维诺制药股份有限公司,38.65,0.1mg,1
注射用醋酸奥曲肽,上海第一生化药业有限公司,42.67,0.1mg,1
注射用醋酸奥曲肽,武汉人福药业有限责任公司,44.6,0.1mg,1
注射用醋酸奥曲肽,武汉人福药业有限责任公司,105.1,0.3mg,1
注射用醋酸奥曲肽,长春金  药业有限责任公司,48.42,0.1mg,1
注射用醋酸奥曲肽,长春金  药业有限责任公司,109.55,0.3mg,1
注射用醋酸奥曲肽微球,Novartis Pharma Schweiz AG(Sandoz GmbH),9649,20mg,1
注射用醋酸奥曲肽微球,Novartis Pharma Schweiz AG(Sandoz GmbH),13177.74,30mg,1
奥沙普秦肠溶胶囊,湖北百科亨迪药业有限公司,19,0.2g,14
奥沙普秦肠溶片,湖北百科亨迪药业有限公司,21,0.2g,16
奥沙普秦肠溶片,宁波天衡药业股份有限公司,23.74,0.2g,20
奥沙普秦肠溶片,宁波天衡药业股份有限公司,12.17,0.2g,10
奥沙普秦肠溶片,宜昌长江药业有限公司,17.31,0.2g,16
奥扎格雷钠氯化钠注射液,佛山双鹤药业有限责任公司,28.43,80mg,1
奥扎格雷钠氯化钠注射液,开开援生制药股份有限公司,26.26,80mg,1
奥扎格雷钠氯化钠注射液,石家庄四药有限公司,28.42,80mg,1
奥扎格雷钠氯化钠注射液,石家庄四药有限公司,28.42,80mg,1
奥扎格雷钠氯化钠注射液,石家庄四药有限公司,27.67,80mg,1
奥扎格雷钠氯化钠注射液,石家庄四药有限公司,25.5,80mg,1
奥扎格雷钠氯化钠注射液,石家庄四药有限公司,27.67,80mg,1
奥扎格雷钠氯化钠注射液,石家庄四药有限公司,26.25,80mg,1
奥扎格雷钠氯化钠注射液,石家庄四药有限公司,28.42,80mg,1
奥扎格雷钠氯化钠注射液,长春天诚药业有限公司,24.49,80mg,1
奥扎格雷钠葡萄糖注射液,辽宁海神联盛制药有限公司,24.26,80mg,1
奥扎格雷钠葡萄糖注射液,辽宁海神联盛制药有限公司,26.5,80mg,1
奥扎格雷钠注射液,海南碧凯药业有限公司,12.61,40mg,1
奥扎格雷钠注射液,海南碧凯药业有限公司,21.48,80mg,1
奥扎格雷钠注射液,江苏安格药业有限公司,17.79,80mg,1
奥扎格雷钠注射液,沈阳药大雷允上药业有限责任公司,12.61,40mg,1
奥扎格雷钠注射液,沈阳药大雷允上药业有限责任公司,21.48,80mg,1
奥扎格雷钠注射液,新乡东升制药有限公司,17.79,80mg,1
奥扎格雷钠注射液,长春精优药业股份有限公司,9.85,40mg,1
奥扎格雷钠注射液,长春精优药业股份有限公司,18.86,80mg,1
注射用奥扎格雷钠,北京凯因科技股份有限公司,14,80mg,1
注射用奥扎格雷钠,北京  升药业股份有限公司,20.46,80mg,1
注射用奥扎格雷钠,北京四环科宝制药有限公司,11.48,40mg,1
注射用奥扎格雷钠,大连美罗大药厂,12.6,40mg,1
注射用奥扎格雷钠,大连美罗大药厂,21.47,80mg,1
注射用奥扎格雷钠,峨眉山通惠制药有限公司,7.28,20mg,1
注射用奥扎格雷钠,广东众生药业股份有限公司,8.17,20mg,1
注射用奥扎格雷钠,广东众生药业股份有限公司,13.91,40mg,1
注射用奥扎格雷钠,哈尔滨三联药业股份有限公司,21.47,80mg,1
注射用奥扎格雷钠,哈尔滨珍宝制药有限公司,13.25,40mg,1
注射用奥扎格雷钠,哈药集团生物工程有限公司,8.17,20mg,1
注射用奥扎格雷钠,哈药集团生物工程有限公司,13.91,40mg,1
注射用奥扎格雷钠,哈药集团生物工程有限公司,22.55,80mg,1
注射用奥扎格雷钠,海口奇力制药股份有限公司,14.76,80mg,1
注射用奥扎格雷钠,海南惠普森医药生物技术有限公司,7.3,20mg,1
注射用奥扎格雷钠,海南惠普森医药生物技术有限公司,14,80mg,1
注射用奥扎格雷钠,海南利能康泰制药有限公司,8.17,20mg,1
注射用奥扎格雷钠,海南利能康泰制药有限公司,13.9,40mg,1
注射用奥扎格雷钠,海南利能康泰制药有限公司,20.3,80mg,1
注射用奥扎格雷钠,湖南恒生制药股份有限公司,17.74,80mg,1
注射用奥扎格雷钠,湖南科伦制药有限公司,10.6,40mg,1
注射用奥扎格雷钠,湖南科伦制药有限公司,21.24,80mg,1
注射用奥扎格雷钠,华北制药股份有限公司,13.91,40mg,1
注射用奥扎格雷钠,晋城海斯制药有限公司,7.3,20mg,1
