"","StockCode","EndDate.x","EndDate.y","ShortName","RDPerson","RDSpendSum","RDSpendSumRatio","RDInvest"
"55227","688180","2020-12-31","2020-12-31","君实生物",667,1797834319.17,112.72,19811320.54
"55228","688180","2024-12-31","2020-12-31","君实生物",620,1275270105.66,65.45,NA
"55229","688180","2019-12-31","2020-12-31","君实生物",415,946100000,122.06,NA
"55230","688180","2018-12-31","2020-12-31","君实生物",NA,538182800,18383.24,NA
"55231","688180","2021-12-31","2020-12-31","君实生物",896,2068739301.43,51.4,NA
"55232","688180","2017-12-31","2020-12-31","君实生物",NA,275303400,505.15,NA
"55263","688185","2018-12-31","2020-12-31","康希诺",NA,123654400,NA,10274600
"55264","688185","2017-12-31","2020-12-31","康希诺",NA,89410000,NA,21310000
"55265","688185","2024-12-31","2020-12-31","康希诺",247,510734048.37,60.35,94613702.42
"55266","688185","2023-12-31","2020-12-31","康希诺",429,661671046.68,185.3,23683930.71
"55267","688185","2019-12-31","2020-12-31","康希诺",133,157570500,NA,5824500
"55268","688185","2022-12-31","2020-12-31","康希诺",452,789882000,76.35,11625000
"55269","688185","2021-12-31","2020-12-31","康希诺",309,904910000,21.05,26192000
"55270","688185","2020-12-31","2020-12-31","康希诺",219,428592536.38,NA,106796.12
"55300","688189","2020-12-31","2020-12-31","南新制药",62,108038020.55,9.93,1.4e+07
"55301","688189","2021-12-31","2020-12-31","南新制药",72,102896743.14,15.03,24862916.61
"55302","688189","2023-12-31","2020-12-31","南新制药",67,93183724.02,12.51,18319811.37
"55303","688189","2022-12-31","2020-12-31","南新制药",72,64455996.73,9.22,6296878.87
"55319","688192","2020-12-31","2021-12-31","迪哲医药",120,439494800,1583.15,NA
"55320","688192","2019-12-31","2021-12-31","迪哲医药",NA,421435600,1027.45,NA
"55321","688192","2022-12-31","2021-12-31","迪哲医药",211,664521836.83,NA,NA
"55322","688192","2021-12-31","2021-12-31","迪哲医药",161,587596836.6,5712.89,NA
"55323","688192","2021-06-30","2021-12-31","迪哲医药",137,257736800,8314.78,NA
"55324","688192","2023-12-31","2021-12-31","迪哲医药",261,805598483.2,882.47,NA
"55325","688192","2018-12-31","2021-12-31","迪哲医药",NA,210204200,533.25,NA
"55326","688193","2020-12-31","2022-12-31","仁度生物",124,23698300,9.48,NA
"55327","688193","2021-06-30","2022-12-31","仁度生物",140,10738200,7.66,NA
"55328","688193","2023-12-31","2022-12-31","仁度生物",85,41136167.45,25.02,NA
"55329","688193","2018-12-31","2022-12-31","仁度生物",64,10477900,15.11,NA
"55330","688193","2022-12-31","2022-12-31","仁度生物",74,34192781.2,11.25,0
"55331","688193","2019-12-31","2022-12-31","仁度生物",84,13798400,13.91,NA
"55349","688197","2021-12-31","2022-12-31","首药控股",128,156840885.43,1203.46,NA
"55350","688197","2020-12-31","2022-12-31","首药控股",121,85032700,1211.45,NA
"55351","688197","2019-12-31","2022-12-31","首药控股",88,43910300,380.25,NA
"55352","688197","2023-12-31","2022-12-31","首药控股",163,202656397.4,3875.51,NA
"55353","688197","2021-06-30","2022-12-31","首药控股",122,65615100,937.36,NA
"55354","688197","2022-12-31","2022-12-31","首药控股",144,199438304.81,10914.97,NA
"55355","688197","2018-12-31","2022-12-31","首药控股",61,31836500,159.37,NA
"55470","688217","2020-12-31","2021-12-31","睿昂基因",97,74362200,26.1,NA
"55471","688217","2021-12-31","2021-12-31","睿昂基因",100,68643900,23.59,NA
"55472","688217","2022-12-31","2021-12-31","睿昂基因",80,64426100,15.18,NA
"55473","688217","2023-12-31","2021-12-31","睿昂基因",99,69799300,27.03,NA
"55474","688217","2018-12-31","2021-12-31","睿昂基因",82,53336000,23.76,NA
"55475","688217","2019-12-31","2021-12-31","睿昂基因",82,67011200,26.23,NA
"55500","688221","2023-12-31","2020-12-31","前沿生物",73,214231508.17,187.51,NA
"55501","688221","2019-12-31","2020-12-31","前沿生物",40,85421200,409.5,NA
"55502","688221","2020-06-30","2020-12-31","前沿生物",37,56309300,822.35,NA
"55503","688221","2018-12-31","2020-12-31","前沿生物",34,99437700,5203.29,12385600
"55504","688221","2017-12-31","2020-12-31","前沿生物",8,83554300,NA,61251700
"55505","688221","2020-12-31","2020-12-31","前沿生物",51,138492163.16,297.05,NA
"55506","688221","2022-12-31","2020-12-31","前沿生物",94,274326777.23,323.73,NA
"55507","688221","2021-12-31","2020-12-31","前沿生物",89,172109973.98,424.93,NA
"55594","688235","2022-12-31","2021-12-31","百济神州",3315,11152086000,116.58,NA
"55595","688235","2018-12-31","2021-12-31","百济神州",NA,1310030000,350.88,NA
"55596","688235","2023-12-31","2021-12-31","百济神州",3744,12813453000,73.54,NA
"55597","688235","2021-12-31","2021-12-31","百济神州",2949,9538418000,125.69,NA
"55598","688235","2019-12-31","2021-12-31","百济神州",NA,2.954e+09,223.03,NA
"55599","688235","2021-06-30","2021-12-31","百济神州",2477,4890950000,84.88,NA
"55600","688235","2020-12-31","2021-12-31","百济神州",NA,2120200000,421.78,NA
"55638","688247","2022-12-31","2022-12-31","宣泰医药",108,76020452.32,30.71,NA
"55639","688247","2020-12-31","2022-12-31","宣泰医药",108,75801700,23.75,NA
"55640","688247","2023-12-31","2022-12-31","宣泰医药",110,74005449.29,24.68,NA
"55641","688247","2021-12-31","2022-12-31","宣泰医药",118,103632000,32.85,NA
"55642","688247","2019-12-31","2022-12-31","宣泰医药",101,51473500,37.07,NA
"55666","688253","2020-12-31","2022-12-31","英诺特",NA,59409600,5.73,NA
"55667","688253","2019-12-31","2022-12-31","英诺特",NA,21346700,15.47,NA
"55668","688253","2021-12-31","2022-12-31","英诺特",75,31112300,9.52,NA
"55669","688253","2023-12-31","2022-12-31","英诺特",114,53111805.21,11.11,NA
"55670","688253","2022-12-31","2022-12-31","英诺特",104,72179100.92,16.16,NA
"55734","688266","2019-12-31","2020-12-31","泽璟制药",134,183841536.26,NA,0
"55735","688266","2016-12-31","2020-12-31","泽璟制药",42,61077400,NA,0
"55736","688266","2017-12-31","2020-12-31","泽璟制药",60,158822500,NA,0
"55737","688266","2022-12-31","2020-12-31","泽璟制药",324,497725871.6,164.64,0
"55738","688266","2023-12-31","2020-12-31","泽璟制药",313,496329685.86,128.44,0
"55739","688266","2019-06-30","2020-12-31","泽璟制药",115,75710600,NA,0
"55740","688266","2018-12-31","2020-12-31","泽璟制药",101,142805200,NA,0
"55741","688266","2021-12-31","2020-12-31","泽璟制药",311,509394274.52,267.59,0
"55742","688266","2020-12-31","2020-12-31","泽璟制药",221,314198309.99,1135.89,0
"55794","688276","2023-12-31","2021-12-31","百克生物",134,198742245.55,10.89,11402428.08
"55795","688276","2021-12-31","2021-12-31","百克生物",156,192682679.24,16.03,35922446.64
"55796","688276","2020-12-31","2021-12-31","百克生物",117,220002600,15.26,126637700
"55797","688276","2022-12-31","2021-12-31","百克生物",132,155773227.68,14.54,22243326.37
"55798","688276","2019-12-31","2021-12-31","百克生物",NA,129683800,13.29,64521900
"55799","688276","2018-12-31","2021-12-31","百克生物",NA,80979600,7.95,19180000
"55807","688278","2016-12-31","2020-12-31","特宝生物",NA,92996900,33.17,NA
"55808","688278","2021-12-31","2020-12-31","特宝生物",184,167119433.79,14.76,85612301.85
"55809","688278","2019-12-31","2020-12-31","特宝生物",135,64748523.67,8.87,11342950.89
"55810","688278","2018-12-31","2020-12-31","特宝生物",NA,43334700,9.67,NA
"55811","688278","2017-12-31","2020-12-31","特宝生物",NA,43955900,13.61,NA
"55812","688278","2020-12-31","2020-12-31","特宝生物",147,131496033.12,16.56,54820609.51
"55813","688278","2022-12-31","2020-12-31","特宝生物",268,207430564.37,13.59,57594242.74
"55814","688278","2023-12-31","2020-12-31","特宝生物",394,279954699.77,13.33,49979583.36
"55815","688278","2024-12-31","2020-12-31","特宝生物",465,342487793.87,12.16,47780818.7
"55816","688278","2019-06-30","2020-12-31","特宝生物",127,28439900,8.92,NA
"55874","688289","2022-12-31","2020-12-31","圣湘生物",546,337154453.93,5.23,5320039.87
"55875","688289","2021-12-31","2020-12-31","圣湘生物",379,187503778.81,4.15,0
"55876","688289","2020-12-31","2020-12-31","圣湘生物",313,82771319.01,1.74,NA
"55877","688289","2018-12-31","2020-12-31","圣湘生物",NA,35682300,11.76,NA
"55878","688289","2017-12-31","2020-12-31","圣湘生物",NA,27638600,12.31,NA
"55879","688289","2019-12-31","2020-12-31","圣湘生物",229,38954500,10.66,NA
"55880","688289","2023-12-31","2020-12-31","圣湘生物",490,235640366.88,23.4,39364796.47
"55920","688298","2020-12-31","2020-12-31","东方生物",171,93749517.24,2.87,0
"55921","688298","2016-12-31","2020-12-31","东方生物",NA,9256300,5.08,0
"55922","688298","2019-06-30","2020-12-31","东方生物",NA,14968700,8.82,0
"55923","688298","2017-12-31","2020-12-31","东方生物",NA,12303700,5.49,0
"55924","688298","2019-12-31","2020-12-31","东方生物",131,31755944.68,8.64,0
"55925","688298","2023-12-31","2020-12-31","东方生物",542,260861479.83,31.81,0
"55926","688298","2018-12-31","2020-12-31","东方生物",NA,18641600,6.52,0
"55927","688298","2021-12-31","2020-12-31","东方生物",378,428520322.65,4.21,0
"55928","688298","2022-12-31","2020-12-31","东方生物",516,511564379.22,5.83,0
"55955","688302","2021-06-30","2022-12-31","海创药业",80,128006800,NA,NA
"55956","688302","2022-12-31","2022-12-31","海创药业",118,251367349.82,15226.8,NA
"55957","688302","2023-12-31","2022-12-31","海创药业",127,248268044.24,0,NA
"55958","688302","2018-12-31","2022-12-31","海创药业",40,48934500,1373.83,NA
"55959","688302","2019-12-31","2022-12-31","海创药业",45,116095000,2746.84,NA
"55960","688302","2020-12-31","2022-12-31","海创药业",67,428931700,NA,NA
"56053","688317","2023-12-31","2021-12-31","之江生物",132,61003822.15,22.24,NA
"56054","688317","2020-03-31","2021-12-31","之江生物",84,6907100,3.17,NA
"56055","688317","2019-12-31","2021-12-31","之江生物",NA,23405000,9.04,NA
"56056","688317","2017-12-31","2021-12-31","之江生物",NA,20101600,10.43,NA
"56057","688317","2020-12-31","2021-12-31","之江生物",109,52425072.12,2.55,0
"56058","688317","2022-12-31","2021-12-31","之江生物",166,104621182.89,4.5,0
"56059","688317","2018-12-31","2021-12-31","之江生物",NA,19924500,8.88,NA
"56060","688317","2021-12-31","2021-12-31","之江生物",126,108789102.25,5.39,0
"56069","688319","2018-12-31","2021-12-31","欧林生物",NA,31451100,41.2,831100
"56070","688319","2023-12-31","2021-12-31","欧林生物",140,179331871.35,36.15,64602655.09
"56071","688319","2024-12-31","2021-12-31","欧林生物",136,231032122.65,39.23,96798398.46
"56072","688319","2019-12-31","2021-12-31","欧林生物",NA,59753400,33.36,15642900
"56073","688319","2022-12-31","2021-12-31","欧林生物",122,219256663.66,40.05,97269773.74
"56074","688319","2021-12-31","2021-12-31","欧林生物",85,63037058.93,12.94,6678718.45
"56075","688319","2020-12-31","2021-12-31","欧林生物",59,43796800,13.68,1070000
"56081","688321","2020-12-31","2019-12-31","微芯生物",191,137264542.12,50.94,44973984.6
"56082","688321","2022-12-31","2019-12-31","微芯生物",338,287935268.57,54.33,124263181.1
"56083","688321","2021-12-31","2019-12-31","微芯生物",260,234347379.5,54.44,104321160.17
"56084","688321","2016-12-31","2019-12-31","微芯生物",NA,51660000,60.52,19279800
"56085","688321","2017-12-31","2019-12-31","微芯生物",NA,68527500,62.01,30941300
"56086","688321","2019-12-31","2019-12-31","微芯生物",106,78239000.6,45.02,26795623.18
"56087","688321","2023-12-31","2019-12-31","微芯生物",315,404842139.39,77.3,134396869.33
"56088","688321","2018-12-31","2019-12-31","微芯生物",104,82482000,55.85,39321500
"56141","688331","2022-12-31","2022-12-31","荣昌生物",1163,982080423.23,127.19,NA
"56142","688331","2018-12-31","2022-12-31","荣昌生物",NA,216438300,1630.38,0
"56143","688331","2019-12-31","2022-12-31","荣昌生物",NA,352065900,7297.05,0
"56144","688331","2024-12-31","2022-12-31","荣昌生物",926,1539777961.92,89.69,NA
"56145","688331","2021-06-30","2022-12-31","荣昌生物",891,326604400,1056.46,0
"56146","688331","2020-12-31","2022-12-31","荣昌生物",NA,465821500,15301.37,0
"56147","688331","2023-12-31","2022-12-31","荣昌生物",1308,1306306793.92,120.62,NA
"56173","688336","2017-12-31","2020-12-31","三生国健",NA,129101200,11.7,6840600
"56174","688336","2018-12-31","2020-12-31","三生国健",NA,212556500,18.61,13845300
"56175","688336","2019-12-31","2020-12-31","三生国健",261,292172600,24.82,13283300
"56176","688336","2023-12-31","2020-12-31","三生国健",261,314189400,30.98,31885800
"56177","688336","2022-12-31","2020-12-31","三生国健",307,329631169.54,39.93,16347380.71
"56178","688336","2021-12-31","2020-12-31","三生国健",354,473277096.79,50.96,18183731.4
"56179","688336","2024-12-31","2020-12-31","三生国健",312,540597000,45.29,184103500
"56180","688336","2020-12-31","2020-12-31","三生国健",350,375388682.64,57.31,35139104.44
"56188","688338","2023-12-31","2020-12-31","赛科希德",51,19177256.54,6.96,NA
"56189","688338","2022-12-31","2020-12-31","赛科希德",48,16938833.6,7.4,NA
"56190","688338","2019-12-31","2020-12-31","赛科希德",44,13861800,6.04,NA
"56191","688338","2018-12-31","2020-12-31","赛科希德",36,12795300,6.39,NA
"56192","688338","2017-12-31","2020-12-31","赛科希德",38,12067400,7.7,NA
"56193","688338","2020-12-31","2020-12-31","赛科希德",45,13359153.57,6.01,NA
"56194","688338","2021-12-31","2020-12-31","赛科希德",40,15205600.16,6.34,NA
"56309","688363","2016-12-31","2019-12-31","华熙生物",126,23963000,3.27,NA
"56310","688363","2023-12-31","2019-12-31","华熙生物",926,446346800,7.35,NA
"56311","688363","2022-12-31","2019-12-31","华熙生物",827,388188000,6.1,NA
"56312","688363","2017-12-31","2019-12-31","华熙生物",149,25718500,3.14,NA
"56313","688363","2021-12-31","2019-12-31","华熙生物",571,284338000,5.75,0
"56314","688363","2019-06-30","2019-12-31","华熙生物",208,15612300,4.39,NA
"56315","688363","2020-12-31","2019-12-31","华熙生物",377,141157800,5.36,0
"56316","688363","2019-12-31","2019-12-31","华熙生物",279,93886200,4.98,0
"56317","688363","2018-12-31","2019-12-31","华熙生物",185,52865900,4.19,NA
"56326","688366","2020-12-31","2019-12-31","昊海生科",270,126474113.18,9.49,NA
"56327","688366","2024-12-31","2019-12-31","昊海生科",350,238929301.47,8.86,NA
"56328","688366","2017-12-31","2019-12-31","昊海生科",NA,76332300,5.64,NA
"56329","688366","2019-12-31","2019-12-31","昊海生科",263,116076024.05,7.24,NA
"56330","688366","2016-12-31","2019-12-31","昊海生科",NA,47255400,5.49,NA
"56331","688366","2022-12-31","2019-12-31","昊海生科",344,182191781.51,8.55,NA
"56332","688366","2021-12-31","2019-12-31","昊海生科",314,167596908.59,9.48,NA
"56333","688366","2018-12-31","2019-12-31","昊海生科",NA,95369700,6.12,NA
"56334","688366","2019-06-30","2019-12-31","昊海生科",231,51319100,6.53,NA
"56335","688366","2023-12-31","2019-12-31","昊海生科",366,220098318.01,8.29,NA
"56376","688373","2020-12-31","2022-12-31","盟科药业",NA,54282000,NA,NA
"56377","688373","2023-12-31","2022-12-31","盟科药业",80,344861801.85,379.9,NA
"56378","688373","2022-12-31","2022-12-31","盟科药业",65,150390629.72,311.97,NA
"56379","688373","2024-12-31","2022-12-31","盟科药业",73,368564368.34,282.92,NA
"56380","688373","2019-12-31","2022-12-31","盟科药业",NA,95440600,NA,NA
"56381","688373","2021-12-31","2022-12-31","盟科药业",50,151757700,1981.17,NA
"56425","688382","2023-12-31","2022-12-31","益方生物",205,442907900,238.73,NA
"56426","688382","2019-12-31","2022-12-31","益方生物",NA,315037300,239.77,NA
"56427","688382","2022-12-31","2022-12-31","益方生物",207,461489100,NA,NA
"56428","688382","2021-12-31","2022-12-31","益方生物",140,132592800,NA,NA
"56429","688382","2020-12-31","2022-12-31","益方生物",NA,1007919700,NA,NA
"56489","688393","2021-12-31","2020-12-31","安必平",148,45901915.28,10.46,NA
"56490","688393","2018-12-31","2020-12-31","安必平",NA,15586500,5.09,NA
"56491","688393","2020-12-31","2020-12-31","安必平",113,27732236.9,7.39,0
"56492","688393","2023-12-31","2020-12-31","安必平",173,77387087.11,15.56,14700222.75
"56493","688393","2019-12-31","2020-12-31","安必平",91,21858900,6.15,NA
"56494","688393","2017-12-31","2020-12-31","安必平",59,15304900,5.88,NA
"56495","688393","2022-12-31","2020-12-31","安必平",186,68857064.06,13.57,1463347.82
"56520","688399","2020-12-31","2019-12-31","硕世生物",104,72065668.48,4.14,NA
"56521","688399","2021-12-31","2019-12-31","硕世生物",164,106638200.71,3.76,NA
"56522","688399","2019-12-31","2019-12-31","硕世生物",105,38558434.25,13.35,NA
"56523","688399","2022-12-31","2019-12-31","硕世生物",254,185822901.78,3.36,NA
"56524","688399","2016-12-31","2019-12-31","硕世生物",NA,14312800,11.08,NA
"56525","688399","2023-12-31","2019-12-31","硕世生物",156,135532978.11,33.62,NA
"56526","688399","2018-12-31","2019-12-31","硕世生物",NA,26384000,11.44,NA
"56527","688399","2019-06-30","2019-12-31","硕世生物",82,15766400,12.91,NA
"56528","688399","2017-12-31","2019-12-31","硕世生物",NA,21410600,11.43,NA
"56598","688426","2023-12-31","2022-12-31","康为世纪",206,88259803.28,51.51,NA
"56599","688426","2021-12-31","2022-12-31","康为世纪",132,38583000,11.4,NA
"56600","688426","2022-12-31","2022-12-31","康为世纪",185,74015529.32,14.19,0
"56601","688426","2019-12-31","2022-12-31","康为世纪",NA,13942700,18.86,NA
"56602","688426","2020-12-31","2022-12-31","康为世纪",NA,23759400,10.19,NA
"56603","688428","2022-12-31","2022-12-31","诺诚健华",418,648702607.78,103.73,NA
"56604","688428","2019-12-31","2022-12-31","诺诚健华",NA,234173000,18778.72,NA
