,Symbol,EndDate,Source,StateTypeCode,RDPerson,RDPersonRatio,RDSpendSum,RDSpendSumRatio,RDExpenses,RDInvest,RDInvestRatio,RDInvestNetprofitRatio,Currency
18284,2880,2016-12-31,1,1,273.0,,24774200.0,4.38,,,,,CNY
18285,2880,2017-12-31,0,1,54.0,7.38,25626115.53,4.11,,0.0,0.0,,CNY
18286,2880,2018-12-31,0,1,47.0,10.76,36817234.62,5.35,,13115662.78,35.62,,CNY
18287,2880,2019-12-31,0,1,39.0,10.4,41530079.54,5.06,,1365205.92,3.29,,CNY
18288,2880,2020-12-31,0,1,65.0,16.33,45096657.99,4.99,,0.0,0.0,,CNY
18289,2880,2021-12-31,0,1,70.0,17.24,47795916.52,5.27,,0.0,0.0,,CNY
18290,2880,2022-12-31,0,1,83.0,20.44,40820206.51,6.11,,4954294.56,12.14,,CNY
18291,2880,2023-12-31,0,1,89.0,21.29,77896582.44,7.43,,14280362.15,18.33,,CNY
18456,2898,2014-12-31,1,1,,,8131400.0,4.57,,,,,CNY
18457,2898,2015-12-31,1,1,,,13469600.0,5.67,,,,,CNY
18458,2898,2016-12-31,1,1,,,28805400.0,11.26,,,,,CNY
18459,2898,2017-06-30,1,1,33.0,8.09,10760300.0,7.52,,,,,CNY
18460,2898,2017-12-31,0,1,42.0,10.29,20770377.46,5.7,,0.0,0.0,,CNY
18461,2898,2018-12-31,0,1,48.0,10.34,25930425.61,5.94,,9691946.88,37.38,,CNY
18462,2898,2019-12-31,0,1,76.0,19.19,31426346.77,10.71,,13844624.09,44.05,,CNY
18463,2898,2020-12-31,0,1,67.0,18.98,32307377.93,26.77,,6634807.12,20.54,,CNY
18464,2898,2021-12-31,0,1,72.0,17.78,31601901.36,12.79,,10190322.03,32.25,,CNY
18465,2898,2022-12-31,0,1,78.0,16.81,28136219.86,10.65,,4634745.28,16.47,,CNY
18466,2898,2023-12-31,0,1,81.0,16.77,42641319.22,13.73,,15112093.33,35.44,,CNY
18478,2900,2014-12-31,1,1,,,50610400.0,7.43,,,,,CNY
18479,2900,2015-12-31,1,1,,,54015700.0,6.98,,,,,CNY
18480,2900,2016-12-31,1,1,,,49035500.0,6.44,,,,,CNY
18481,2900,2017-06-30,1,1,208.0,13.98,30346900.0,7.95,,,,,CNY
18482,2900,2017-12-31,0,1,227.0,14.51,69352369.13,6.04,,0.0,0.0,,CNY
18483,2900,2018-12-31,0,1,280.0,16.51,79006367.32,3.64,,0.0,0.0,,CNY
18484,2900,2019-12-31,0,1,347.0,18.83,112448442.13,5.35,,0.0,0.0,,CNY
18485,2900,2020-12-31,0,1,295.0,17.61,112019203.81,8.37,,0.0,0.0,,CNY
18486,2900,2021-12-31,0,1,290.0,19.09,99921817.05,10.56,,0.0,0.0,,CNY
18487,2900,2022-12-31,0,1,300.0,17.43,99836960.26,9.71,,10568155.52,10.59,,CNY
18488,2900,2023-12-31,0,1,306.0,14.47,140758736.13,11.86,,27952874.57,19.86,,CNY
18536,2907,2014-12-31,1,1,,,14717100.0,3.46,,,,,CNY
18537,2907,2015-12-31,1,1,,,34549000.0,7.36,,,,,CNY
18538,2907,2016-12-31,1,1,,,19034600.0,3.45,,,,,CNY
18539,2907,2017-06-30,1,1,104.0,11.04,5129400.0,1.8,,,,,CNY
18540,2907,2017-12-31,0,1,112.0,11.46,11475990.52,1.94,,2771843.84,24.15,,CNY
18541,2907,2018-12-31,0,1,140.0,12.28,26216233.85,3.73,,8000000.0,30.52,,CNY
18542,2907,2019-12-31,0,1,230.0,14.81,34974095.34,4.15,,9416438.01,26.92,,CNY
18543,2907,2020-12-31,0,1,255.0,16.78,52120418.49,5.91,,3348145.36,6.42,,CNY
18544,2907,2021-12-31,0,1,291.0,19.84,93663512.07,11.07,,33638020.05,35.91,,CNY
18545,2907,2022-12-31,0,1,297.0,20.97,93267542.12,11.88,,25158716.77,26.97,,CNY
18546,2907,2023-12-31,0,1,326.0,23.1,117741527.93,17.03,,53719261.78,45.62,,CNY
18707,2923,2014-12-31,1,1,,,16123281.25,,,,,,CNY
18708,2923,2015-12-31,1,1,,,18634771.02,,,,,,CNY
18709,2923,2016-12-31,1,1,,,30050130.07,,,,,,CNY
18710,2923,2017-06-30,1,1,,,16534154.91,,,,,,CNY
18711,2923,2017-12-31,0,1,160.0,19.21,44692614.86,5.73,,0.0,0.0,,CNY
18712,2923,2018-12-31,0,1,195.0,16.93,66023227.66,6.32,,0.0,0.0,,CNY
18713,2923,2019-12-31,0,1,215.0,15.96,114541213.74,8.42,,0.0,0.0,,CNY
18714,2923,2020-12-31,0,1,245.0,16.57,102465687.77,8.18,,0.0,0.0,,CNY
18715,2923,2021-12-31,0,1,229.0,14.62,92139638.34,7.74,,0.0,0.0,,CNY
18716,2923,2022-12-31,0,1,237.0,12.53,95590525.16,6.97,,0.0,0.0,,CNY
18717,2923,2023-12-31,0,1,281.0,14.45,129443236.42,10.02,,0.0,0.0,,CNY
18771,2932,2015-12-31,1,1,,,8737400.0,9.16,,,,,CNY
18772,2932,2016-12-31,1,1,269.0,22.64,20981000.0,14.88,,,,,CNY
18773,2932,2017-12-31,1,1,109.0,29.54,25613500.0,15.51,,,,,CNY
18774,2932,2018-12-31,0,1,126.0,29.1,27103503.46,15.37,,0.0,0.0,,CNY
18775,2932,2019-12-31,0,1,171.0,27.45,36955855.51,20.4,,0.0,0.0,,CNY
18776,2932,2020-12-31,0,1,229.0,31.63,69931601.11,7.29,,0.0,0.0,,CNY
18777,2932,2021-12-31,0,1,251.0,21.94,132744887.84,4.69,,0.0,0.0,,CNY
18778,2932,2022-12-31,0,1,344.0,26.7,388360167.34,3.69,,0.0,0.0,,CNY
18779,2932,2023-12-31,0,1,345.0,32.46,141415136.54,18.87,,0.0,0.0,,CNY
18821,2940,2015-12-31,1,1,,,40625500.0,5.25,,,,,CNY
18822,2940,2016-12-31,1,1,,,46835900.0,6.97,,,,,CNY
18823,2940,2017-12-31,1,1,65.0,,40965300.0,4.69,,,,,CNY
18824,2940,2018-06-30,1,1,,,11605800.0,1.89,,,,,CNY
18825,2940,2018-12-31,0,1,83.0,9.21,46209487.45,3.68,,0.0,0.0,,CNY
18826,2940,2019-12-31,0,1,79.0,9.07,37347141.06,2.67,,0.0,0.0,,CNY
18827,2940,2020-12-31,0,1,83.0,9.12,43877077.63,3.4,,0.0,0.0,,CNY
18828,2940,2021-12-31,0,1,102.0,11.58,52553078.23,3.81,,0.0,0.0,,CNY
18829,2940,2022-12-31,0,1,167.0,17.02,112621640.27,7.18,,0.0,0.0,,CNY
18830,2940,2023-12-31,0,1,198.0,15.29,172368619.45,10.6,,29000000.0,16.82,,CNY
18895,2950,2015-12-31,1,2,,,34387200.0,3.23,,,,,CNY
18896,2950,2016-12-31,1,2,,,38374800.0,3.35,,,,,CNY
18897,2950,2017-12-31,1,2,,,45411800.0,3.4,,,,,CNY
18898,2950,2018-09-30,1,2,,,30136500.0,2.78,,,,,CNY
18899,2950,2018-09-30,1,1,92.0,2.1,,,,,,,CNY
18900,2950,2018-12-31,0,1,391.0,8.63,49738691.35,2.45,,0.0,0.0,,CNY
18901,2950,2019-12-31,0,1,391.0,8.0,59712943.48,2.54,,0.0,0.0,,CNY
18902,2950,2020-12-31,0,1,390.0,7.18,118126622.52,3.08,,0.0,0.0,,CNY
18903,2950,2021-12-31,0,1,459.0,9.25,94577732.16,3.23,,0.0,0.0,,CNY
18904,2950,2022-12-31,0,1,473.0,9.0,107735053.2,2.56,,0.0,0.0,,CNY
18905,2950,2023-12-31,0,1,460.0,9.14,77366283.59,2.81,,0.0,0.0,,CNY
19766,300006,2006-12-31,1,1,,,5714600.0,7.97,,,,,CNY
19767,300006,2007-12-31,1,1,,,7701600.0,6.39,,,,,CNY
19768,300006,2008-12-31,1,1,,,10631600.0,5.1,,,,,CNY
19769,300006,2009-06-30,1,1,,,5252400.0,4.23,,,,,CNY
19770,300006,2009-12-31,0,1,,,17544200.0,5.26,,,,,CNY
19771,300006,2010-12-31,0,1,,,30801000.0,8.16,,,,,CNY
19772,300006,2011-12-31,0,1,,,41004500.0,7.68,,,60.47,,CNY
19773,300006,2012-12-31,0,1,,,41940366.32,6.64,,,,,CNY
19774,300006,2013-12-31,0,1,,,90869265.73,11.97,,72494310.58,79.78,114.79,CNY
19775,300006,2014-12-31,0,1,,,69321344.71,7.6,,42011576.44,60.6,372.95,CNY
19776,300006,2015-12-31,0,1,112.0,6.89,65843411.17,6.83,,36249388.49,55.05,177.72,CNY
19777,300006,2016-12-31,0,1,84.0,5.54,54979639.57,5.55,,28321568.29,51.51,2259.96,CNY
19778,300006,2017-12-31,0,1,113.0,7.75,54850755.17,4.28,,21133957.6,38.53,45.88,CNY
19779,300006,2018-12-31,0,1,112.0,8.49,66700688.69,4.27,,23962728.26,35.93,26.29,CNY
19780,300006,2019-12-31,0,1,110.0,7.31,58297006.69,3.14,,14403161.91,24.71,-8.92,CNY
19781,300006,2020-12-31,0,1,124.0,8.62,73853905.55,4.66,,16152111.78,21.87,-4.69,CNY
19782,300006,2021-12-31,0,1,119.0,12.73,117973974.19,9.63,,17774478.64,15.07,,CNY
19783,300006,2022-12-31,0,1,119.0,13.15,102161660.16,11.55,,21514335.28,21.06,,CNY
19784,300006,2023-12-31,0,1,81.0,10.13,113500891.4,12.67,,13690400.18,12.06,,CNY
19785,300006,2024-12-31,0,1,74.0,7.26,94990480.97,11.94,,30258073.35,31.85,,CNY
19821,300009,2006-12-31,1,1,,,5708942.34,4.47,,,,,CNY
19822,300009,2007-12-31,1,1,,,4761848.67,3.78,,,,,CNY
19823,300009,2008-12-31,1,1,,,5833697.19,3.73,,,,,CNY
19824,300009,2009-06-30,1,1,44.0,6.6,4378190.7,4.62,,,,,CNY
19825,300009,2009-12-31,0,1,48.0,6.2,8676627.52,4.55,8676627.52,,,,CNY
19826,300009,2010-12-31,0,1,,,9975322.49,4.38,9975322.49,,,,CNY
19827,300009,2011-12-31,0,1,,,22420066.36,8.37,,,,,CNY
19828,300009,2012-12-31,0,1,,,23449030.88,6.94,,,,,CNY
19829,300009,2013-12-31,0,1,,,25698959.96,5.97,,0.0,0.0,0.0,CNY
19830,300009,2014-12-31,0,1,,,86239539.27,15.9,,56826481.0,65.89,52.24,CNY
19831,300009,2015-12-31,0,1,148.0,12.05,42194234.49,6.64,,6326330.41,14.99,4.78,CNY
19832,300009,2016-12-31,0,1,306.0,19.79,77964341.88,9.18,,26188062.03,33.59,13.23,CNY
19833,300009,2017-12-31,0,1,332.0,20.04,130725058.86,11.92,,60555821.88,46.32,21.49,CNY
19834,300009,2018-12-31,0,1,420.0,21.07,167954022.15,11.49,,80635044.32,48.01,30.46,CNY
19835,300009,2019-12-31,0,1,533.0,23.22,252095983.51,14.72,,132005232.08,52.36,119.57,CNY
19836,300009,2020-12-31,0,1,538.0,22.57,212449405.37,12.49,,83688171.32,39.39,24.15,CNY
19837,300009,2021-12-31,0,1,412.0,15.15,211214613.72,9.74,,52417152.47,24.82,25.77,CNY
19838,300009,2022-12-31,0,1,470.0,15.65,196615094.2,8.43,,40602952.65,20.65,5.5,CNY
19839,300009,2023-12-31,0,1,479.0,16.04,257743838.56,8.99,,43063953.39,16.71,5.02,CNY
19840,300009,2024-12-31,0,1,374.0,14.13,189502031.56,7.47,,13429812.57,7.09,1.88,CNY
19945,300016,2006-12-31,1,1,,,485001.6,0.84,,,,,CNY
19946,300016,2007-12-31,1,1,,,846524.12,1.11,,,,,CNY
19947,300016,2008-12-31,1,1,,,6846707.84,7.43,,,,,CNY
19948,300016,2009-06-30,1,1,18.0,9.09,2407341.89,4.5,,,,,CNY
19949,300016,2009-12-31,0,1,,,4730800.0,,,,,,CNY
19950,300016,2009-12-31,0,2,,,4730800.0,4.26,4730800.0,,,,CNY
19951,300016,2010-12-31,0,2,30.0,12.5,6293700.0,4.58,,985000.0,,,CNY
19952,300016,2011-12-31,0,2,,,8308300.0,4.22,,646600.0,7.78,,CNY
19953,300016,2012-12-31,0,1,,,14307963.25,5.22,,,,,CNY
19954,300016,2013-12-31,0,1,,,11791244.64,3.56,,5040382.26,42.75,7.64,CNY
19955,300016,2014-12-31,0,1,,,16913857.29,3.84,,6232689.28,36.85,6.62,CNY
19956,300016,2015-12-31,0,1,104.0,16.86,38281667.61,7.79,,3402245.53,8.89,10.45,CNY
19957,300016,2016-12-31,0,1,53.0,13.86,29935431.93,6.0,,11150031.12,37.25,68.07,CNY
19958,300016,2017-12-31,0,1,58.0,12.58,22246705.6,4.26,,11133228.21,50.04,9.37,CNY
19959,300016,2018-12-31,0,1,71.0,13.27,25958965.59,4.27,,8665985.89,33.38,5.86,CNY
19960,300016,2019-12-31,0,1,88.0,13.73,59452593.13,7.26,,9518458.78,16.01,2.78,CNY
19961,300016,2020-12-31,0,1,107.0,12.94,60023311.56,7.25,,8303560.07,13.83,4.75,CNY
19962,300016,2021-12-31,0,1,132.0,14.59,51593248.72,6.11,,4366175.61,8.46,4.01,CNY
19963,300016,2022-12-31,0,1,173.0,18.74,99764743.4,13.03,,755858.06,0.76,-16.36,CNY
19964,300016,2023-12-31,0,1,226.0,23.74,122328869.24,13.73,,0.0,0.0,0.0,CNY
20123,300026,2006-12-31,1,1,,,3218000.0,5.72,,,,,CNY
20124,300026,2007-12-31,1,1,,,7883100.0,6.64,,,,,CNY
20125,300026,2008-12-31,1,1,,,13108400.0,7.01,,,,,CNY
20126,300026,2009-06-30,1,1,27.0,5.37,5993400.0,7.28,,,,,CNY
20127,300026,2009-12-31,0,1,,,25075100.0,11.14,25075100.0,,66.35,,CNY
20128,300026,2010-12-31,0,1,,,30861400.0,8.04,30861400.0,,2.27,,CNY
20129,300026,2011-12-31,0,1,,,41012700.0,7.3,,,26.13,,CNY
20130,300026,2012-12-31,0,1,,,45190151.98,3.68,,,11.29,,CNY
20131,300026,2013-12-31,0,1,,,78502593.72,3.74,,13174794.2,16.78,3.88,CNY
20132,300026,2014-12-31,0,1,,,88448827.84,3.09,,16462962.73,18.61,3.68,CNY
20133,300026,2015-12-31,0,1,565.0,10.9,115404472.82,3.45,,24978934.13,21.64,4.67,CNY
20134,300026,2016-12-31,0,1,672.0,11.04,163651126.53,4.23,,45412987.45,27.75,6.9,CNY
20135,300026,2017-12-31,0,1,592.0,11.03,165903190.03,4.92,,56674486.73,34.16,12.57,CNY
20136,300026,2018-12-31,0,1,686.0,12.5,193911245.05,4.59,,51867674.68,26.75,24.61,CNY
20137,300026,2019-12-31,0,1,863.0,15.71,237658443.89,4.75,,55131419.25,23.2,13.7,CNY
20138,300026,2020-12-31,0,1,909.0,15.72,254913022.41,3.93,,74757429.62,29.33,13.04,CNY
20139,300026,2021-12-31,0,1,962.0,15.72,292124381.18,3.81,,88766363.61,30.39,12.91,CNY
20140,300026,2022-12-31,0,1,1143.0,18.6,334488261.22,5.03,,97803132.87,29.24,15.67,CNY
20141,300026,2023-12-31,0,1,1039.0,17.58,300736365.63,4.92,,85149791.8,28.31,16.81,CNY
20352,300039,2006-12-31,1,1,,,11622700.0,6.98,,,,,CNY
20353,300039,2007-12-31,1,1,,,13654300.0,5.3,,,,,CNY
20354,300039,2008-12-31,1,1,,,13840900.0,3.57,,,,,CNY
20355,300039,2009-06-30,1,1,34.0,4.83,4093700.0,1.88,,,,,CNY
20356,300039,2009-12-31,0,1,,,18174200.0,,18174200.0,,,,CNY
20357,300039,2010-12-31,0,1,,,22206988.24,3.68,,,,,CNY
20358,300039,2011-12-31,0,1,,,29071104.88,3.55,,,,,CNY
20359,300039,2012-12-31,0,1,,,40847836.42,3.71,,,,,CNY
20360,300039,2013-12-31,0,1,,,50918420.19,3.85,,0.0,0.0,0.0,CNY
20361,300039,2014-12-31,0,1,,,59022853.24,3.99,,0.0,0.0,0.0,CNY
20362,300039,2015-12-31,0,1,409.0,25.9,58776142.75,4.21,,0.0,0.0,0.0,CNY
20363,300039,2016-12-31,0,1,525.0,31.18,53389339.63,3.57,,0.0,0.0,0.0,CNY
20364,300039,2017-12-31,0,1,515.0,30.28,77448777.57,4.93,,0.0,0.0,0.0,CNY
20365,300039,2018-12-31,0,1,503.0,30.07,47499765.92,3.17,,0.0,0.0,0.0,CNY
20366,300039,2019-12-31,0,1,511.0,30.04,54563083.16,3.85,,0.0,0.0,0.0,CNY
20367,300039,2020-12-31,0,1,470.0,28.66,59118892.81,6.51,,0.0,0.0,0.0,CNY
20368,300039,2021-12-31,0,1,450.0,31.42,79319562.82,7.21,,0.0,0.0,0.0,CNY
20369,300039,2022-12-31,0,1,442.0,32.03,52965567.16,4.73,,0.0,0.0,0.0,CNY
20370,300039,2023-12-31,0,1,409.0,30.87,95871852.02,6.01,,0.0,0.0,0.0,CNY
20545,300049,2006-12-31,1,1,,,4718900.0,3.88,,,,,CNY
20546,300049,2007-12-31,1,1,,,5913900.0,4.68,,,,,CNY
20547,300049,2008-12-31,1,1,,,7295900.0,5.16,,,,,CNY
20548,300049,2009-06-30,1,1,16.0,4.85,4562400.0,5.45,,,,,CNY
20549,300049,2009-12-31,0,1,,,9859700.0,5.48,9859700.0,,,,CNY
20550,300049,2010-12-31,0,1,,,11710700.0,5.57,,,,,CNY
20551,300049,2011-12-31,0,1,,,17122200.0,5.68,,6520300.0,38.08,,CNY
20552,300049,2012-12-31,0,1,,,33739625.0,8.28,,,,,CNY
20553,300049,2013-12-31,0,1,,,45015859.9,8.6,,8309163.86,18.46,454.67,CNY
20554,300049,2014-12-31,0,1,,,24030112.52,3.72,,12212396.48,50.82,14.0,CNY
20555,300049,2015-12-31,0,1,79.0,13.64,57083519.72,9.45,,11683988.6,20.47,12.29,CNY
20556,300049,2016-12-31,0,1,116.0,19.05,66049313.59,7.99,,20128662.99,30.48,16.63,CNY
20557,300049,2017-12-31,0,1,133.0,20.45,86113094.43,10.13,,25807588.99,29.97,27.49,CNY
20558,300049,2018-12-31,0,1,97.0,15.49,104705096.95,12.08,,39979198.21,38.18,88.5,CNY
20559,300049,2019-12-31,0,1,117.0,22.54,103029933.22,12.39,,42280783.81,41.04,97.45,CNY
20560,300049,2020-12-31,0,1,82.0,16.14,101669971.81,12.59,,35845274.48,35.26,57.9,CNY
20561,300049,2021-12-31,0,1,77.0,11.94,98668071.46,10.98,,34233043.47,34.7,35.86,CNY
20562,300049,2022-12-31,0,1,82.0,11.05,102552713.02,10.17,,32289705.26,31.49,32.99,CNY
20563,300049,2023-12-31,0,1,86.0,12.23,126155994.57,10.93,,43687991.47,34.63,41.26,CNY
21183,300086,2007-12-31,1,1,,,8461800.0,8.82,,,,,CNY
21184,300086,2008-12-31,1,1,,,7980700.0,5.87,,,,,CNY
21185,300086,2009-12-31,1,1,48.0,13.45,9910600.0,4.53,,,,,CNY
21186,300086,2010-12-31,0,1,,,9358300.0,2.98,,,,,CNY
21187,300086,2011-12-31,0,1,,,18676200.0,6.09,,,,,CNY
21188,300086,2012-12-31,0,1,,,14371845.52,3.9,14286845.52,85000.0,0.59,,CNY
21189,300086,2013-12-31,0,1,,,11212480.61,3.62,,768867.92,6.86,5.33,CNY
21190,300086,2014-12-31,0,1,,,12435896.27,3.04,,3325471.71,26.74,5.67,CNY
21191,300086,2015-12-31,0,1,99.0,11.25,30060143.93,7.34,,20339622.66,67.66,30.36,CNY
21192,300086,2016-12-31,0,1,140.0,16.34,14231533.8,3.02,,1913696.79,13.45,4.95,CNY
21193,300086,2017-12-31,0,1,155.0,18.59,10371068.27,2.16,,1319891.39,12.73,2.75,CNY
21194,300086,2018-12-31,0,1,552.0,34.78,34509144.11,3.91,,6466489.54,18.74,30.76,CNY
21195,300086,2019-12-31,0,1,399.0,27.48,22460168.03,2.23,,5263947.0,23.44,17.57,CNY
21196,300086,2020-12-31,0,1,404.0,29.97,19462659.92,2.11,,2889617.86,14.85,11.91,CNY
21197,300086,2021-12-31,0,1,110.0,13.0,20782367.88,2.48,,6077708.27,29.24,57.49,CNY
21198,300086,2022-12-31,0,1,134.0,15.9,30258990.77,5.65,,1816537.75,6.0,0.92,CNY
21199,300086,2023-12-31,0,1,111.0,14.78,24972251.84,3.38,,6292603.07,25.2,121.75,CNY
21552,300108,2007-12-31,1,1,,,1203400.0,2.32,,,,,CNY
21553,300108,2008-12-31,1,1,,,2568400.0,4.17,,,,,CNY
21554,300108,2009-12-31,1,1,,,3205300.0,4.08,,,,,CNY
21555,300108,2010-06-30,1,1,34.0,10.3,2305600.0,4.36,,,,,CNY
21556,300108,2010-12-31,0,1,34.0,10.3,4560600.0,4.05,4560600.0,,,,CNY
21557,300108,2011-12-31,0,1,,,5227800.0,4.13,,,,,CNY
21558,300108,2012-12-31,0,1,,,5779667.65,3.61,,,,,CNY
21559,300108,2012-12-31,0,2,,,5779667.65,4.07,,,,,CNY
21560,300108,2013-12-31,0,1,,,5356866.1,4.16,,0.0,0.0,0.0,CNY
21561,300108,2014-12-31,0,1,,,19854184.08,5.78,,0.0,0.0,0.0,CNY
21562,300108,2015-12-31,0,1,82.0,10.61,15394734.81,2.27,,0.0,0.0,0.0,CNY
21563,300108,2016-12-31,0,1,81.0,10.93,16937980.15,2.27,,0.0,0.0,0.0,CNY
21564,300108,2017-12-31,0,1,120.0,14.6,20220062.06,2.89,,0.0,0.0,0.0,CNY
21565,300108,2018-12-31,0,1,139.0,9.0,17838280.13,1.89,,0.0,0.0,0.0,CNY
21566,300108,2019-12-31,0,1,173.0,12.37,90937988.2,8.53,,0.0,0.0,0.0,CNY
21567,300108,2020-12-31,0,1,147.0,10.99,15330316.67,2.36,,0.0,0.0,0.0,CNY
21568,300108,2021-12-31,0,1,136.0,11.9,11264141.84,1.64,,0.0,0.0,0.0,CNY
21569,300108,2022-12-31,0,1,127.0,11.31,17997376.97,3.68,,0.0,0.0,0.0,CNY
21570,300108,2023-12-31,0,1,137.0,14.27,12944883.74,3.74,,0.0,0.0,0.0,CNY
21589,300110,2006-12-31,1,1,,,1254400.0,1.06,,,,,CNY
21590,300110,2007-12-31,1,1,,,2931200.0,1.82,,,,,CNY
21591,300110,2008-12-31,1,1,,,3472300.0,1.67,,,,,CNY
21592,300110,2009-12-31,1,1,,,5068100.0,1.76,,,,,CNY
21593,300110,2010-06-30,1,1,,,5571500.0,3.25,,,,,CNY
21594,300110,2010-12-31,0,1,,,11210800.0,3.31,,,,,CNY
21595,300110,2011-12-31,0,1,,,18009900.0,4.44,,,,,CNY
21596,300110,2012-12-31,0,1,,,20268800.13,3.61,,,0.73,,CNY
21597,300110,2013-12-31,0,1,,,47421392.48,5.47,,6538675.92,13.79,5.38,CNY
21598,300110,2014-12-31,0,1,,,49625441.91,5.41,,3433437.54,6.92,6.11,CNY
21599,300110,2015-12-31,0,1,368.0,11.9,54007259.85,4.88,,511530.36,0.95,2.23,CNY
21600,300110,2016-12-31,0,1,351.0,14.14,52831559.68,4.23,,31015.65,0.06,0.14,CNY
21601,300110,2017-12-31,0,1,278.0,11.66,49821214.75,3.8,,1237988.37,2.48,3.17,CNY
21602,300110,2018-12-31,0,1,293.0,11.2,56020108.97,4.05,,0.0,0.0,0.0,CNY
21603,300110,2019-12-31,0,1,271.0,10.67,62700402.22,4.29,,270167.49,0.43,0.6,CNY
21604,300110,2020-12-31,0,1,315.0,12.44,55217072.93,3.42,,0.0,0.0,0.0,CNY
21605,300110,2021-12-31,0,1,354.0,15.79,67104533.55,4.3,,3428166.52,5.11,2.56,CNY
21606,300110,2022-12-31,0,1,327.0,14.44,63010087.16,3.89,,7708566.17,12.23,4.25,CNY
21607,300110,2023-12-31,0,1,319.0,11.9,90326325.72,5.52,,21644922.73,23.96,11.19,CNY
21608,300111,2007-12-31,1,1,,,11355000.0,3.36,,,,,CNY
21609,300111,2008-12-31,1,1,,,33569800.0,3.09,,,,,CNY
21610,300111,2009-12-31,1,1,,,30415100.0,3.0,,,,,CNY
21611,300111,2010-06-30,1,1,,,26926600.0,2.63,,,,,CNY
21612,300111,2010-12-31,0,1,,,46421700.0,1.99,46421700.0,,,,CNY
21613,300111,2011-12-31,0,1,,,94469800.0,4.87,,,,,CNY
21614,300111,2012-12-31,0,1,,,30281217.41,2.47,,,,,CNY
21615,300111,2013-12-31,0,1,,,38069168.67,3.39,,0.0,0.0,0.0,CNY
21616,300111,2014-12-31,0,1,,,44758265.66,2.72,,0.0,0.0,0.0,CNY
21617,300111,2015-12-31,0,1,155.0,10.34,51218312.94,2.81,,0.0,0.0,0.0,CNY
21618,300111,2016-12-31,0,1,132.0,10.34,58170159.92,3.63,,0.0,0.0,0.0,CNY
21619,300111,2017-12-31,0,1,149.0,12.44,41276682.75,2.7,,0.0,0.0,0.0,CNY
21620,300111,2018-12-31,0,1,73.0,12.13,18211803.12,2.77,,0.0,0.0,0.0,CNY
21621,300111,2019-12-31,0,1,155.0,18.9,26103529.59,3.12,,119622.64,0.46,-0.13,CNY
21622,300111,2020-12-31,0,1,57.0,19.66,11336940.57,3.95,,280943.4,2.48,0.42,CNY
21623,300111,2021-12-31,0,1,63.0,22.58,12267865.82,4.13,,0.0,0.0,0.0,CNY
21624,300111,2022-12-31,0,1,73.0,24.75,14193070.42,4.23,,0.0,0.0,0.0,CNY
21625,300111,2023-12-31,0,1,69.0,21.43,19106671.48,5.65,,3156276.42,16.52,13.2,CNY
21753,300119,2007-12-31,1,1,,,8024700.0,5.49,,,,,CNY
21754,300119,2008-12-31,1,1,,,9928500.0,4.43,,,,,CNY
21755,300119,2008-12-31,1,2,,,123800.0,4.81,,,,,CNY
21756,300119,2009-12-31,1,1,,,13970500.0,4.9,,,,,CNY
21757,300119,2009-12-31,1,2,,,204400.0,258.14,,,,,CNY
21758,300119,2010-06-30,1,1,133.0,12.61,8887900.0,5.58,,,,,CNY
21759,300119,2010-06-30,1,2,,,48100.0,6.73,,,,,CNY
21760,300119,2010-12-31,0,1,,,22100532.68,6.39,,,,,CNY
21761,300119,2011-12-31,0,1,,,32388340.73,5.51,,12284494.14,37.93,,CNY
21762,300119,2012-12-31,0,1,,,51604004.76,7.86,,,,,CNY
21763,300119,2013-12-31,0,1,,,57563434.39,7.63,,21072122.96,36.61,13.75,CNY
21764,300119,2014-12-31,0,1,,,56473888.29,9.65,,18529088.96,32.81,64.19,CNY
21765,300119,2015-12-31,0,1,268.0,13.72,72909929.69,9.2,,29016897.27,39.8,23.69,CNY
21766,300119,2016-12-31,0,1,294.0,14.56,105897181.79,10.92,,30953799.99,29.23,20.19,CNY
21767,300119,2017-12-31,0,1,281.0,14.35,108941440.44,10.4,,23640995.77,21.7,18.95,CNY
21768,300119,2018-12-31,0,1,311.0,15.68,98322661.67,8.26,,18627930.3,18.95,13.21,CNY
21769,300119,2019-12-31,0,1,290.0,14.15,114361258.76,7.8,,19568894.89,17.11,8.74,CNY
21770,300119,2020-12-31,0,1,360.0,15.93,154563262.0,7.73,,43034086.96,27.84,9.79,CNY
21771,300119,2021-12-31,0,1,365.0,13.51,151631979.07,7.55,,33944416.19,22.39,7.83,CNY
21772,300119,2022-12-31,0,1,324.0,13.08,168372422.9,8.08,,35693964.48,21.2,9.55,CNY
21773,300119,2023-12-31,0,1,331.0,13.26,232833363.76,10.35,,59891502.96,25.72,11.72,CNY
21774,300119,2024-12-31,0,1,343.0,11.83,238352186.07,7.76,,41814440.46,17.54,12.68,CNY
21812,300122,2007-12-31,1,1,,,1715000.0,,1715000.0,,,,CNY
21813,300122,2008-12-31,1,1,,,5478300.0,5.79,5478300.0,,,,CNY
21814,300122,2009-12-31,1,1,,,15748500.0,7.05,10588800.0,5159700.0,,,CNY
21815,300122,2010-06-30,1,1,68.0,11.68,9912600.0,7.66,5794300.0,4118300.0,,,CNY
21816,300122,2010-12-31,0,1,,,23873000.0,3.24,,8689900.0,36.4,,CNY
21817,300122,2011-12-31,0,1,,,48956600.0,7.79,,26148700.0,53.41,,CNY
