"","StockCode","EndDate.x","StateTypeCode","Area","ApplyTypeCode","ApplyType","Patents","Invention","UtilityModel","ShortName","IndustryCode","IndustryName","EndDate.y"
"54780","688366","2023-12-31","1","1","S5202","已获得","46","8","31","昊海生科","C27","医药制造业","2019-12-31"
"54781","688366","2019-12-31","1","2","S5201","已申请",NA,"1",NA,"昊海生科","C27","医药制造业","2019-12-31"
"54785","688366","2021-12-31","1","1","S5202","已获得","105","27","47","昊海生科","C27","医药制造业","2019-12-31"
"54789","688366","2020-12-31","1","1","S5202","已获得","35","10","25","昊海生科","C27","医药制造业","2019-12-31"
"54790","688366","2022-12-31","1","1","S5205","截止报告期末累计已被受理","131","101","23","昊海生科","C27","医药制造业","2019-12-31"
"54918","688373","2023-12-31","1","1","S5204","截至报告期末累计获得","25","25","0","盟科药业","C27","医药制造业","2022-12-31"
"54920","688373","2022-12-31","1","1","S5201","已申请","5","5","0","盟科药业","C27","医药制造业","2022-12-31"
"54923","688373","2024-12-31","1","1","S5202","已获得","4","4","0","盟科药业","C27","医药制造业","2022-12-31"
"55037","688382","2023-12-31","1","1","S5206","截止报告期末累计已授权",NA,"103",NA,"益方生物","C27","医药制造业","2022-12-31"
"55038","688382","2022-12-31","1","1","S5202","已获得","19","19","0","益方生物","C27","医药制造业","2022-12-31"
"55218","688393","2020-12-31","1","1","S5202","已获得","7","6","1","安必平","C27","医药制造业","2020-12-31"
"55220","688393","2021-12-31","1","1","S5201","已申请","23","14","3","安必平","C27","医药制造业","2020-12-31"
"55221","688393","2022-12-31","1","1","S5204","截至报告期末累计获得","95","18","55","安必平","C27","医药制造业","2020-12-31"
"55226","688393","2023-12-31","1","1","S5205","截止报告期末累计已被受理","190","88","69","安必平","C27","医药制造业","2020-12-31"
"55309","688399","2022-12-31","1","1","S5206","截止报告期末累计已授权","63","22","38","硕世生物","C27","医药制造业","2019-12-31"
"55311","688399","2023-12-31","1","1","S5201","已申请","25","20","5","硕世生物","C27","医药制造业","2019-12-31"
"55314","688399","2020-12-31","1","1","S5202","已获得","6","3","2","硕世生物","C27","医药制造业","2019-12-31"
"55317","688399","2021-12-31","1","1","S5204","截至报告期末累计获得","57","22","33","硕世生物","C27","医药制造业","2019-12-31"
"55327","688399","2019-12-31","1","1","S5206","截止报告期末累计已授权","30","14","16","硕世生物","C27","医药制造业","2019-12-31"
"55475","688426","2023-12-31","1","1","S5206","截止报告期末累计已授权","69","20","49","康为世纪","C27","医药制造业","2022-12-31"
"55481","688426","2022-12-31","1","1","S5206","截止报告期末累计已授权","49","17","32","康为世纪","C27","医药制造业","2022-12-31"
"55487","688428","2022-12-31","1","1","S5204","截至报告期末累计获得",NA,"54",NA,"诺诚健华","C27","医药制造业","2022-12-31"
"55488","688428","2023-12-31","1","1","S5202","已获得","19","19","0","诺诚健华","C27","医药制造业","2022-12-31"
"55541","688443","2023-12-31","1","1","S5205","截止报告期末累计已被受理","109","103","6","智翔金泰","C27","医药制造业","2023-12-31"
"55642","688468","2022-12-31","1","1","S5201","已申请","101","82","12","科美诊断","C27","医药制造业","2021-12-31"
"55643","688468","2021-12-31","1","1","S5201","已申请","120","92","26","科美诊断","C27","医药制造业","2021-12-31"
"55644","688468","2023-12-31","1","1","S5205","截止报告期末累计已被受理","824","612","149","科美诊断","C27","医药制造业","2021-12-31"
"55740","688488","2023-12-31","1","1","S5205","截止报告期末累计已被受理","82","56","26","艾迪药业","C27","医药制造业","2023-12-31"
"55741","688488","2021-12-31","1","1","S5201","已申请","6","5","1","艾迪药业","C27","医药制造业","2023-12-31"
"55744","688488","2020-12-31","1","1","S5204","截至报告期末累计获得","36","15","21","艾迪药业","C27","医药制造业","2023-12-31"
"55747","688488","2022-12-31","1","1","S5205","截止报告期末累计已被受理","72","48","24","艾迪药业","C27","医药制造业","2023-12-31"
"55852","688505","2023-12-31","1","1","S5201","已申请","25","16","9","复旦张江","C27","医药制造业","2020-12-31"
"55853","688505","2020-12-31","1","1","S5204","截至报告期末累计获得","84","56","24","复旦张江","C27","医药制造业","2020-12-31"
"55854","688505","2022-12-31","1","1","S5205","截止报告期末累计已被受理","161","119","37","复旦张江","C27","医药制造业","2020-12-31"
"55860","688505","2021-12-31","1","1","S5201","已申请","26","25","1","复旦张江","C27","医药制造业","2020-12-31"
"55867","688506","2022-12-31","1","1","S5204","截至报告期末累计获得","142","78","43","百利天恒","C27","医药制造业","2023-12-31"
"55869","688506","2023-12-31","1","1","S5206","截止报告期末累计已授权","133","66","44","百利天恒","C27","医药制造业","2023-12-31"
"55966","688513","2023-12-31","1","2","S5204","截至报告期末累计获得",NA,"19",NA,"苑东生物","C27","医药制造业","2020-12-31"
"55967","688513","2022-12-31","1","1","S5203","已授权","7","3","1","苑东生物","C27","医药制造业","2020-12-31"
"55969","688513","2021-12-31","1","1","S5202","已获得","11","7","0","苑东生物","C27","医药制造业","2020-12-31"
"55970","688513","2020-12-31","1","1","S5204","截至报告期末累计获得",NA,"64",NA,"苑东生物","C27","医药制造业","2020-12-31"
"56094","688520","2023-12-31","1","2","S5205","截止报告期末累计已被受理","36",NA,NA,"神州细胞","C27","医药制造业","2020-12-31"
"56095","688520","2022-12-31","1","1","S5201","已申请","157","157","0","神州细胞","C27","医药制造业","2020-12-31"
"56098","688520","2020-12-31","1","2","S5201","已申请","21","21","0","神州细胞","C27","医药制造业","2020-12-31"
"56103","688520","2021-12-31","1","1","S5205","截止报告期末累计已被受理","69","69","0","神州细胞","C27","医药制造业","2020-12-31"
"56164","688526","2021-12-31","1","1","S5204","截至报告期末累计获得","49","46","0","科前生物","C27","医药制造业","2020-12-31"
"56165","688526","2023-12-31","1","1","S5202","已获得","24","23","1","科前生物","C27","医药制造业","2020-12-31"
"56169","688526","2022-12-31","1","1","S5205","截止报告期末累计已被受理","133","132","1","科前生物","C27","医药制造业","2020-12-31"
"56173","688526","2020-12-31","1","1","S5203","已授权",NA,"10",NA,"科前生物","C27","医药制造业","2020-12-31"
"56381","688553","2022-12-31","1","1","S5205","截止报告期末累计已被受理","153","134","19","汇宇制药","C27","医药制造业","2021-12-31"
"56384","688553","2021-12-31","1","1","S5204","截至报告期末累计获得","23","13","10","汇宇制药","C27","医药制造业","2021-12-31"
"56385","688553","2023-12-31","1","1","S5204","截至报告期末累计获得","53","33","20","汇宇制药","C27","医药制造业","2021-12-31"
"56552","688566","2022-12-31","1","1","S5201","已申请","8","8","0","吉贝尔","C27","医药制造业","2020-12-31"
"56553","688566","2023-12-31","1","1","S5202","已获得","4","4","0","吉贝尔","C27","医药制造业","2020-12-31"
"56555","688566","2021-12-31","1","1","S5201","已申请","5","5","0","吉贝尔","C27","医药制造业","2020-12-31"
"56559","688566","2020-12-31","1","1","S5201","已申请","3","3","0","吉贝尔","C27","医药制造业","2020-12-31"
"56664","688575","2022-12-31","1","1","S5201","已申请","76","50","23","亚辉龙","C27","医药制造业","2021-12-31"
"56665","688575","2023-12-31","1","1","S5204","截至报告期末累计获得","214","105","92","亚辉龙","C27","医药制造业","2021-12-31"
"56666","688575","2021-12-31","1","1","S5201","已申请","58","40","18","亚辉龙","C27","医药制造业","2021-12-31"
"56711","688578","2020-12-31","1","1","S5202","已获得","9","9","0","艾力斯","C27","医药制造业","2021-12-31"
"56713","688578","2022-12-31","1","1","S5204","截至报告期末累计获得","80","79","0","艾力斯","C27","医药制造业","2021-12-31"
"56715","688578","2021-12-31","1","1","S5201","已申请","10","10","0","艾力斯","C27","医药制造业","2021-12-31"
"56720","688578","2023-12-31","1","1","S5201","已申请","24","24","0","艾力斯","C27","医药制造业","2021-12-31"
"57059","688606","2022-12-31","1","1","S5205","截止报告期末累计已被受理","158","57","51","奥泰生物","C27","医药制造业","2021-12-31"
"57060","688606","2021-12-31","1","1","S5206","截止报告期末累计已授权","98","20","39","奥泰生物","C27","医药制造业","2021-12-31"
"57061","688606","2020-12-31","1","1","S5206","截止报告期末累计已授权","69","17","28","奥泰生物","C27","医药制造业","2021-12-31"
"57062","688606","2023-12-31","1","1","S5202","已获得","35","1","18","奥泰生物","C27","医药制造业","2021-12-31"
"57494","688656","2022-12-31","1","1","S5202","已获得","1","1","0","浩欧博","C27","医药制造业","2021-12-31"
"57495","688656","2024-12-31","1","1","S5201","已申请","9","8","1","浩欧博","C27","医药制造业","2021-12-31"
"57496","688656","2023-12-31","1","1","S5204","截至报告期末累计获得","50","23","20","浩欧博","C27","医药制造业","2021-12-31"
"57504","688656","2020-12-31","1","1","S5205","截止报告期末累计已被受理","110","88","15","浩欧博","C27","医药制造业","2021-12-31"
"57505","688656","2021-12-31","1","1","S5202","已获得","1","1","0","浩欧博","C27","医药制造业","2021-12-31"
"57518","688658","2021-12-31","1","1","S5201","已申请","54","29","23","悦康药业","C27","医药制造业","2020-12-31"
"57519","688658","2020-12-31","1","1","S5201","已申请","10","6","1","悦康药业","C27","医药制造业","2020-12-31"
"57521","688658","2023-12-31","1","1","S5203","已授权","49","27",NA,"悦康药业","C27","医药制造业","2020-12-31"
"57525","688658","2022-12-31","1","1","S5203","已授权","48","22",NA,"悦康药业","C27","医药制造业","2020-12-31"
"57537","688658","2024-12-31","1","1","S5206","截止报告期末累计已授权","300",NA,NA,"悦康药业","C27","医药制造业","2020-12-31"
"57705","688670","2022-12-31","1","1","S5205","截止报告期末累计已被受理","20","10","10","金迪克","C27","医药制造业","2021-12-31"
"57706","688670","2021-12-31","1","1","S5204","截至报告期末累计获得","12","2","10","金迪克","C27","医药制造业","2021-12-31"
"57708","688670","2023-12-31","1","1","S5205","截止报告期末累计已被受理","28","16","12","金迪克","C27","医药制造业","2021-12-31"
"57898","688687","2023-12-31","1","1","S5203","已授权",NA,"5",NA,"凯因科技","C27","医药制造业","2021-12-31"
"57900","688687","2022-12-31","1","1","S5204","截至报告期末累计获得","54","50","0","凯因科技","C27","医药制造业","2021-12-31"
"57902","688687","2020-12-31","1","1","S5202","已获得","5","1","0","凯因科技","C27","医药制造业","2021-12-31"
"57906","688687","2021-12-31","1","1","S5203","已授权",NA,"5",NA,"凯因科技","C27","医药制造业","2021-12-31"
"58230","688739","2022-12-31","1","1","S5204","截至报告期末累计获得","100","17","82","成大生物","C27","医药制造业","2021-12-31"
"58231","688739","2021-12-31","1","1","S5205","截止报告期末累计已被受理","166","91","75","成大生物","C27","医药制造业","2021-12-31"
"58237","688739","2023-12-31","1","1","S5201","已申请","54","12","42","成大生物","C27","医药制造业","2021-12-31"
"58263","688767","2022-12-31","1","1","S5204","截至报告期末累计获得","204","13","94","博拓生物","C27","医药制造业","2021-12-31"
"58266","688767","2023-12-31","1","1","S5201","已申请","59","21","0","博拓生物","C27","医药制造业","2021-12-31"
"58268","688767","2021-12-31","1","1","S5203","已授权","33","1","23","博拓生物","C27","医药制造业","2021-12-31"
"58491","688799","2022-12-31","1","1","S5201","已申请","12","12","0","华纳药厂","C27","医药制造业","2021-12-31"
"58492","688799","2021-12-31","1","1","S5204","截至报告期末累计获得","44","28","3","华纳药厂","C27","医药制造业","2021-12-31"
"58497","688799","2023-12-31","1","1","S5201","已申请","2","2","0","华纳药厂","C27","医药制造业","2021-12-31"
"58637","830946","2018-12-31","1","1","S5204","截至报告期末累计获得","31","6",NA,"森萱医药","C27","医药制造业","2020-12-31"
"58638","830946","2023-12-31","1","1","S5204","截至报告期末累计获得","150","31",NA,"森萱医药","C27","医药制造业","2020-12-31"
"58639","830946","2017-12-31","1","1","S5204","截至报告期末累计获得","9","3",NA,"森萱医药","C27","医药制造业","2020-12-31"
"58640","830946","2019-12-31","1","1","S5204","截至报告期末累计获得","49","7",NA,"森萱医药","C27","医药制造业","2020-12-31"
"58641","830946","2021-12-31","1","1","S5204","截至报告期末累计获得","100","14",NA,"森萱医药","C27","医药制造业","2020-12-31"
"58642","830946","2020-12-31","1","1","S5204","截至报告期末累计获得","77","11",NA,"森萱医药","C27","医药制造业","2020-12-31"
"58643","830946","2022-12-31","1","1","S5204","截至报告期末累计获得","125","24",NA,"森萱医药","C27","医药制造业","2020-12-31"
"59004","832566","2018-12-31","1","1","S5202","已获得",NA,"7",NA,"梓橦宫","C27","医药制造业","2021-12-31"
"59005","832566","2019-12-31","1","1","S5204","截至报告期末累计获得","21","15",NA,"梓橦宫","C27","医药制造业","2021-12-31"
"59008","832566","2017-12-31","1","1","S5204","截至报告期末累计获得","19","7",NA,"梓橦宫","C27","医药制造业","2021-12-31"
"59009","832566","2022-12-31","1","1","S5204","截至报告期末累计获得","71","26",NA,"梓橦宫","C27","医药制造业","2021-12-31"
